eval_id,condition_index,v_max,condition_label,method,stage,label,repeat_idx,theta_hash,query_id,cache_tag,query_total_wall_time_s,projection_linf,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_drift,robustness_post_neutral_xy_velocity
325,2,0.9,v0900,warm,active_scale_bisection,iter02_scale0p825,1,4ffd777c777660b4,4ffd777c777660b4_px4_position_0_h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat1,h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat1,20.56322764698416,0.0,0.9067764282226562,1.2694934590271552,0.05061258622772502
325,2,0.9,v0900,warm,active_scale_bisection,iter02_scale0p825,2,4ffd777c777660b4,4ffd777c777660b4_px4_position_0_h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat2,h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat2,17.649278857017634,0.0,0.9012384414672852,1.2097388214447957,0.023821085798543695
325,2,0.9,v0900,warm,active_scale_bisection,iter02_scale0p825,3,4ffd777c777660b4,4ffd777c777660b4_px4_position_0_h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat3,h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat3,17.511926903011044,0.0,0.9134931564331055,1.191909114700071,0.019965076800046555
325,2,0.9,v0900,warm,active_scale_bisection,iter02_scale0p825,4,4ffd777c777660b4,4ffd777c777660b4_px4_position_0_h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat4,h2_warm_v0900_active_scale_bisection_00325_iter02_scale0p825_repeat4,20.63646891299868,0.0,0.9045181274414062,1.2005395745296656,0.030779642055206002
326,2,0.9,v0900,warm,active_scale_bisection,iter03_scale0p838,0,3ddea470f145b729,3ddea470f145b729_px4_position_0_h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat0,h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat0,17.27338987600524,0.0,0.9079074859619141,1.231011360667221,0.02169712876391905
326,2,0.9,v0900,warm,active_scale_bisection,iter03_scale0p838,1,3ddea470f145b729,3ddea470f145b729_px4_position_0_h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat1,h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat1,20.46872527099913,0.0,0.906804084777832,1.2162350214879658,0.03706772167052719
326,2,0.9,v0900,warm,active_scale_bisection,iter03_scale0p838,2,3ddea470f145b729,3ddea470f145b729_px4_position_0_h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat2,h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat2,17.513919192977482,0.0,0.9149031639099121,1.1786199663116117,-0.001811656803419659
326,2,0.9,v0900,warm,active_scale_bisection,iter03_scale0p838,3,3ddea470f145b729,3ddea470f145b729_px4_position_0_h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat3,h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat3,17.589785452000797,0.0,0.9061756134033203,1.1486288959240376,0.013451244097567594
326,2,0.9,v0900,warm,active_scale_bisection,iter03_scale0p838,4,3ddea470f145b729,3ddea470f145b729_px4_position_0_h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat4,h2_warm_v0900_active_scale_bisection_00326_iter03_scale0p838_repeat4,20.807538659020793,0.0,0.9077339172363281,1.1276146229485315,-0.023647518815918422
327,2,0.9,v0900,warm,active_scale_bisection,iter04_scale0p844,0,01836a2a0a97984b,01836a2a0a97984b_px4_position_0_h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat0,h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat0,20.49908248599968,0.0,0.9074587821960449,1.1566451426509743,0.015783737075249937
327,2,0.9,v0900,warm,active_scale_bisection,iter04_scale0p844,1,01836a2a0a97984b,01836a2a0a97984b_px4_position_0_h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat1,h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat1,20.14877145999344,0.0,0.9125537872314453,1.1939738752988116,-0.007070812887116751
327,2,0.9,v0900,warm,active_scale_bisection,iter04_scale0p844,2,01836a2a0a97984b,01836a2a0a97984b_px4_position_0_h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat2,h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat2,20.15466369499336,0.0,0.9079089164733887,1.139745557546483,-0.03826575467188209
327,2,0.9,v0900,warm,active_scale_bisection,iter04_scale0p844,3,01836a2a0a97984b,01836a2a0a97984b_px4_position_0_h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat3,h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat3,20.424974827998085,0.0,0.9077715873718262,1.1347211403780397,-0.03146194577641881
327,2,0.9,v0900,warm,active_scale_bisection,iter04_scale0p844,4,01836a2a0a97984b,01836a2a0a97984b_px4_position_0_h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat4,h2_warm_v0900_active_scale_bisection_00327_iter04_scale0p844_repeat4,17.427657629013993,0.0,0.9106411933898926,1.2409381039681755,0.01233168705894272
328,2,0.9,v0900,warm,active_scale_bisection,iter05_scale0p841,0,a782cba5d7944d18,a782cba5d7944d18_px4_position_0_h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat0,h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat0,20.08261883398518,0.0,0.9128971099853516,1.2498952082005468,0.0667564349738502
328,2,0.9,v0900,warm,active_scale_bisection,iter05_scale0p841,1,a782cba5d7944d18,a782cba5d7944d18_px4_position_0_h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat1,h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat1,20.569783027021913,0.0,0.9180231094360352,1.190224532726401,0.015990358209198252
328,2,0.9,v0900,warm,active_scale_bisection,iter05_scale0p841,2,a782cba5d7944d18,a782cba5d7944d18_px4_position_0_h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat2,h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat2,20.45383792501525,0.0,0.9069337844848633,1.1862530490755554,0.03515768145277798
328,2,0.9,v0900,warm,active_scale_bisection,iter05_scale0p841,3,a782cba5d7944d18,a782cba5d7944d18_px4_position_0_h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat3,h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat3,20.378309435007395,0.0,0.9211993217468262,1.1813092494370117,-0.009020268742257476
328,2,0.9,v0900,warm,active_scale_bisection,iter05_scale0p841,4,a782cba5d7944d18,a782cba5d7944d18_px4_position_0_h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat4,h2_warm_v0900_active_scale_bisection_00328_iter05_scale0p841_repeat4,20.217201783001656,0.0,0.9158596992492676,1.205963356500276,0.004635715564877296
329,2,0.9,v0900,warm,active_scale_bisection,iter06_scale0p842,0,6d0db8e808a1fff6,6d0db8e808a1fff6_px4_position_0_h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat0,h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat0,20.352447223005584,0.0,0.9089789390563965,1.2088717649229108,-0.016996082545012503
329,2,0.9,v0900,warm,active_scale_bisection,iter06_scale0p842,1,6d0db8e808a1fff6,6d0db8e808a1fff6_px4_position_0_h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat1,h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat1,17.69884877599543,0.0,0.9073052406311035,1.1610152688760778,-0.007934828239934744
329,2,0.9,v0900,warm,active_scale_bisection,iter06_scale0p842,2,6d0db8e808a1fff6,6d0db8e808a1fff6_px4_position_0_h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat2,h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat2,20.478435755998362,0.0,0.90869140625,1.1881067703486727,-0.01340211017006232
329,2,0.9,v0900,warm,active_scale_bisection,iter06_scale0p842,3,6d0db8e808a1fff6,6d0db8e808a1fff6_px4_position_0_h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat3,h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat3,20.838640167028643,0.0,0.9092583656311035,1.1533575326446708,0.0015029805536612706
329,2,0.9,v0900,warm,active_scale_bisection,iter06_scale0p842,4,6d0db8e808a1fff6,6d0db8e808a1fff6_px4_position_0_h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat4,h2_warm_v0900_active_scale_bisection_00329_iter06_scale0p842_repeat4,20.229143281001598,0.0,0.9036073684692383,1.138611495362451,-0.020682025193912823
330,2,0.9,v0900,warm,active_scale_bisection,iter07_scale0p841,0,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat0,h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat0,20.413036972022383,0.0,0.9112591743469238,1.1273143899163685,-0.033939634674720276
330,2,0.9,v0900,warm,active_scale_bisection,iter07_scale0p841,1,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat1,h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat1,17.318631632981123,0.0,0.9111580848693848,1.2030264924949075,0.026234850644595298
330,2,0.9,v0900,warm,active_scale_bisection,iter07_scale0p841,2,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat2,h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat2,17.55955880798865,0.0,0.9172267913818359,1.2526282123259547,0.050032948219646545
330,2,0.9,v0900,warm,active_scale_bisection,iter07_scale0p841,3,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat3,h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat3,20.19932687599794,0.0,0.9037337303161621,1.1396350579898988,-0.021832424857325394
330,2,0.9,v0900,warm,active_scale_bisection,iter07_scale0p841,4,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat4,h2_warm_v0900_active_scale_bisection_00330_iter07_scale0p841_repeat4,20.366744544997346,0.0,0.9051647186279297,1.1754266984163428,-0.013939875600580631
331,3,0.8,v0800,warm,active_scale_probe,scale1p000,0,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat0,h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat0,20.291450499003986,0.0,0.9169282913208008,1.179679006631611,-0.07364781151163802
331,3,0.8,v0800,warm,active_scale_probe,scale1p000,1,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat1,h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat1,20.246988564991625,0.0,0.9017724990844727,1.2126780187950634,-0.09375400213715124
331,3,0.8,v0800,warm,active_scale_probe,scale1p000,2,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat2,h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat2,17.57942555900081,0.0,0.9080376625061035,1.2953679090513495,-0.019125400381744595
331,3,0.8,v0800,warm,active_scale_probe,scale1p000,3,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat3,h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat3,21.15430152899353,0.0,0.9105873107910156,1.1637864953775527,-0.10035439541111757
331,3,0.8,v0800,warm,active_scale_probe,scale1p000,4,6e9dced3879a94c4,6e9dced3879a94c4_px4_position_0_h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat4,h2_warm_v0800_active_scale_probe_00331_scale1p000_repeat4,20.319887282006675,0.0,0.9151387214660645,1.155605679616718,-0.10985405462147069
332,3,0.8,v0800,warm,active_scale_probe,scale0p800,0,07398d4d5b0c70fe,07398d4d5b0c70fe_px4_position_0_h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat0,h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat0,20.432136854011333,0.0,0.9080710411071777,1.4923247293995163,0.22102193594497765
332,3,0.8,v0800,warm,active_scale_probe,scale0p800,1,07398d4d5b0c70fe,07398d4d5b0c70fe_px4_position_0_h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat1,h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat1,17.226674272009404,0.0,0.9093756675720215,1.4998170731059646,0.22421585921991527
332,3,0.8,v0800,warm,active_scale_probe,scale0p800,2,07398d4d5b0c70fe,07398d4d5b0c70fe_px4_position_0_h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat2,h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat2,17.732225237996317,0.0,0.9146537780761719,1.4752586649466604,0.20459986695006505
332,3,0.8,v0800,warm,active_scale_probe,scale0p800,3,07398d4d5b0c70fe,07398d4d5b0c70fe_px4_position_0_h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat3,h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat3,20.27093651800533,0.0,0.9173927307128906,1.4793400340186553,0.18956221120942984
332,3,0.8,v0800,warm,active_scale_probe,scale0p800,4,07398d4d5b0c70fe,07398d4d5b0c70fe_px4_position_0_h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat4,h2_warm_v0800_active_scale_probe_00332_scale0p800_repeat4,20.327323803008767,0.0,0.9066677093505859,1.4687162053177327,0.19869633831025135
333,3,0.8,v0800,warm,active_scale_bisection,iter00_scale0p900,0,e7d3f446f77aafae,e7d3f446f77aafae_px4_position_0_h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat0,h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat0,17.564449504978256,0.0,0.9075560569763184,1.3698370161986193,0.10451575250578582
333,3,0.8,v0800,warm,active_scale_bisection,iter00_scale0p900,1,e7d3f446f77aafae,e7d3f446f77aafae_px4_position_0_h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat1,h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat1,20.65590904201963,0.0,0.9197854995727539,1.36357087118137,0.0641865628723648
333,3,0.8,v0800,warm,active_scale_bisection,iter00_scale0p900,2,e7d3f446f77aafae,e7d3f446f77aafae_px4_position_0_h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat2,h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat2,20.429260620992864,0.0,0.9108648300170898,1.2569377884009545,0.03780668591728642
333,3,0.8,v0800,warm,active_scale_bisection,iter00_scale0p900,3,e7d3f446f77aafae,e7d3f446f77aafae_px4_position_0_h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat3,h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat3,20.24227200000314,0.0,0.91412353515625,1.308094302896266,0.03954680383938025
333,3,0.8,v0800,warm,active_scale_bisection,iter00_scale0p900,4,e7d3f446f77aafae,e7d3f446f77aafae_px4_position_0_h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat4,h2_warm_v0800_active_scale_bisection_00333_iter00_scale0p900_repeat4,20.111490217008395,0.0,0.9122624397277832,1.3639353956673803,0.04392254745279267
334,3,0.8,v0800,warm,active_scale_bisection,iter01_scale0p950,0,3119558d94c1a980,3119558d94c1a980_px4_position_0_h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat0,h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat0,20.227968743012752,0.0,0.9104547500610352,1.2554068212192724,-0.032815504832011566
334,3,0.8,v0800,warm,active_scale_bisection,iter01_scale0p950,1,3119558d94c1a980,3119558d94c1a980_px4_position_0_h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat1,h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat1,20.49519914301345,0.0,0.9082140922546387,1.2752054439392912,-0.027975713726765772
334,3,0.8,v0800,warm,active_scale_bisection,iter01_scale0p950,2,3119558d94c1a980,3119558d94c1a980_px4_position_0_h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat2,h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat2,17.360228981997352,0.0,0.9086565971374512,1.3229342973534601,0.03283252057916053
334,3,0.8,v0800,warm,active_scale_bisection,iter01_scale0p950,3,3119558d94c1a980,3119558d94c1a980_px4_position_0_h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat3,h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat3,20.512790709995897,0.0,0.9170665740966797,1.288192603467059,-0.014317981613886088
334,3,0.8,v0800,warm,active_scale_bisection,iter01_scale0p950,4,3119558d94c1a980,3119558d94c1a980_px4_position_0_h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat4,h2_warm_v0800_active_scale_bisection_00334_iter01_scale0p950_repeat4,20.258956859994214,0.0,0.9127469062805176,1.2546474364897038,-0.022156585567273623
335,3,0.8,v0800,warm,active_scale_bisection,iter02_scale0p925,0,2139f1cd8c777cce,2139f1cd8c777cce_px4_position_0_h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat0,h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat0,20.445981927012326,0.0,0.9062690734863281,1.3591017239269094,0.0582075776303872
335,3,0.8,v0800,warm,active_scale_bisection,iter02_scale0p925,1,2139f1cd8c777cce,2139f1cd8c777cce_px4_position_0_h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat1,h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat1,20.405842006992316,0.0,0.913029670715332,1.3039399623456789,0.03169725041303706
335,3,0.8,v0800,warm,active_scale_bisection,iter02_scale0p925,2,2139f1cd8c777cce,2139f1cd8c777cce_px4_position_0_h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat2,h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat2,17.48365277700941,0.0,0.9005208015441895,1.3036422564211385,0.02776472038629685
335,3,0.8,v0800,warm,active_scale_bisection,iter02_scale0p925,3,2139f1cd8c777cce,2139f1cd8c777cce_px4_position_0_h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat3,h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat3,20.462952394998865,0.0,0.9271411895751953,1.39123621377796,0.08403137452542842
335,3,0.8,v0800,warm,active_scale_bisection,iter02_scale0p925,4,2139f1cd8c777cce,2139f1cd8c777cce_px4_position_0_h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat4,h2_warm_v0800_active_scale_bisection_00335_iter02_scale0p925_repeat4,20.307371927978238,0.0,0.9106340408325195,1.3293655851862094,0.03445659966772008
336,3,0.8,v0800,warm,active_scale_bisection,iter03_scale0p938,0,acd9c48ce8e1d652,acd9c48ce8e1d652_px4_position_0_h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat0,h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat0,17.317719697981374,0.0,0.9220881462097168,1.287667804778779,-0.008809855944624578
336,3,0.8,v0800,warm,active_scale_bisection,iter03_scale0p938,1,acd9c48ce8e1d652,acd9c48ce8e1d652_px4_position_0_h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat1,h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat1,20.474987402994884,0.0,0.9063968658447266,1.2831395976337665,-0.007473505040907935
336,3,0.8,v0800,warm,active_scale_bisection,iter03_scale0p938,2,acd9c48ce8e1d652,acd9c48ce8e1d652_px4_position_0_h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat2,h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat2,20.38938682200387,0.0,0.906341552734375,1.2456480819877895,-0.021379860205652856
336,3,0.8,v0800,warm,active_scale_bisection,iter03_scale0p938,3,acd9c48ce8e1d652,acd9c48ce8e1d652_px4_position_0_h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat3,h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat3,17.703606045019114,0.0,0.9015116691589355,1.2754436141947787,0.01876258359304861
336,3,0.8,v0800,warm,active_scale_bisection,iter03_scale0p938,4,acd9c48ce8e1d652,acd9c48ce8e1d652_px4_position_0_h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat4,h2_warm_v0800_active_scale_bisection_00336_iter03_scale0p938_repeat4,20.644484163000016,0.0,0.9104924201965332,1.2723124651710882,-0.011063784564652734
337,3,0.8,v0800,warm,active_scale_bisection,iter04_scale0p931,0,ef92300099e7c633,ef92300099e7c633_px4_position_0_h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat0,h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat0,20.3411086720007,0.0,0.9074268341064453,1.256185631541678,-0.002542872949626629
337,3,0.8,v0800,warm,active_scale_bisection,iter04_scale0p931,1,ef92300099e7c633,ef92300099e7c633_px4_position_0_h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat1,h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat1,20.11429398000473,0.0,0.9177427291870117,1.3600114435624873,0.046414379574348685
337,3,0.8,v0800,warm,active_scale_bisection,iter04_scale0p931,2,ef92300099e7c633,ef92300099e7c633_px4_position_0_h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat2,h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat2,20.347407915018266,0.0,0.9080429077148438,1.3028437567843243,-0.0008340357260622211
337,3,0.8,v0800,warm,active_scale_bisection,iter04_scale0p931,3,ef92300099e7c633,ef92300099e7c633_px4_position_0_h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat3,h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat3,20.38776134001091,0.0,0.9054908752441406,1.2373616460924697,-0.01625241448585757
337,3,0.8,v0800,warm,active_scale_bisection,iter04_scale0p931,4,ef92300099e7c633,ef92300099e7c633_px4_position_0_h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat4,h2_warm_v0800_active_scale_bisection_00337_iter04_scale0p931_repeat4,20.47527700799401,0.0,0.9089913368225098,1.3168983052347307,0.0330194167945822
338,3,0.8,v0800,warm,active_scale_bisection,iter05_scale0p934,0,b3b2b82e2a4b1ef6,b3b2b82e2a4b1ef6_px4_position_0_h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat0,h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat0,20.379669052024838,0.0,0.9120874404907227,1.3246786707487512,0.020163159967127253
338,3,0.8,v0800,warm,active_scale_bisection,iter05_scale0p934,1,b3b2b82e2a4b1ef6,b3b2b82e2a4b1ef6_px4_position_0_h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat1,h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat1,20.23025172299822,0.0,0.9075169563293457,1.28463486519883,0.005788442562431939
338,3,0.8,v0800,warm,active_scale_bisection,iter05_scale0p934,2,b3b2b82e2a4b1ef6,b3b2b82e2a4b1ef6_px4_position_0_h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat2,h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat2,20.347760311997263,0.0,0.9156613349914551,1.2437611262872952,-0.012796552357472457
338,3,0.8,v0800,warm,active_scale_bisection,iter05_scale0p934,3,b3b2b82e2a4b1ef6,b3b2b82e2a4b1ef6_px4_position_0_h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat3,h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat3,20.23438626001007,0.0,0.9154996871948242,1.295850172255388,0.01512526888134691
338,3,0.8,v0800,warm,active_scale_bisection,iter05_scale0p934,4,b3b2b82e2a4b1ef6,b3b2b82e2a4b1ef6_px4_position_0_h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat4,h2_warm_v0800_active_scale_bisection_00338_iter05_scale0p934_repeat4,20.571087345015258,0.0,0.9057888984680176,1.3040439230824896,-0.005623425398242232
339,3,0.8,v0800,warm,active_scale_bisection,iter06_scale0p936,0,c08848afb09814cd,c08848afb09814cd_px4_position_0_h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat0,h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat0,20.530863541993313,0.0,0.8994731903076172,1.2803349305746152,0.014028252403748276
339,3,0.8,v0800,warm,active_scale_bisection,iter06_scale0p936,1,c08848afb09814cd,c08848afb09814cd_px4_position_0_h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat1,h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat1,20.42630399801419,0.0,0.9071459770202637,1.2768388719463204,-0.012163291308837754
339,3,0.8,v0800,warm,active_scale_bisection,iter06_scale0p936,2,c08848afb09814cd,c08848afb09814cd_px4_position_0_h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat2,h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat2,20.15963621699484,0.0,0.8981833457946777,1.3561148634079156,0.008208375135927093
339,3,0.8,v0800,warm,active_scale_bisection,iter06_scale0p936,3,c08848afb09814cd,c08848afb09814cd_px4_position_0_h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat3,h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat3,17.59901256999001,0.0,0.9080562591552734,1.298837035685621,0.010935674423347197
339,3,0.8,v0800,warm,active_scale_bisection,iter06_scale0p936,4,c08848afb09814cd,c08848afb09814cd_px4_position_0_h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat4,h2_warm_v0800_active_scale_bisection_00339_iter06_scale0p936_repeat4,20.292269641999155,0.0,0.9135246276855469,1.289179145104252,0.008883340433212483
340,3,0.8,v0800,warm,active_scale_bisection,iter07_scale0p937,0,20f40fbe02117e17,20f40fbe02117e17_px4_position_0_h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat0,h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat0,17.51036376701086,0.0,0.9117207527160645,1.316042895380029,0.005684194497749928
340,3,0.8,v0800,warm,active_scale_bisection,iter07_scale0p937,1,20f40fbe02117e17,20f40fbe02117e17_px4_position_0_h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat1,h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat1,17.170347861014307,0.0,0.9158873558044434,1.282242480624534,0.012372826617111476
340,3,0.8,v0800,warm,active_scale_bisection,iter07_scale0p937,2,20f40fbe02117e17,20f40fbe02117e17_px4_position_0_h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat2,h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat2,20.353172292001545,0.0,0.9050755500793457,1.3192041434813437,0.017014182617027473
340,3,0.8,v0800,warm,active_scale_bisection,iter07_scale0p937,3,20f40fbe02117e17,20f40fbe02117e17_px4_position_0_h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat3,h2_warm_v0800_active_scale_bisection_00340_iter07_scale0p937_repeat3,20.43391698700725,0.0,0.9145259857177734,1.3746273615283087,0.04149800003434956
