group_id,channel,window_id,t_start,t_end,condition_index,v_max,boundary_method,boundary_theta_hash,sign,repeat_idx,delta,projection_linf,theta_hash,rho_xy_velocity
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,78e83a4a6f525227,-0.139874784244147
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,78e83a4a6f525227,-0.17298650503513224
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,78e83a4a6f525227,-0.1334764438431728
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,78e83a4a6f525227,-0.12862383033547542
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,23b49c917eb9e3c1,-0.15764783954935857
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,23b49c917eb9e3c1,-0.1867541901948051
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,23b49c917eb9e3c1,-0.11694982888790273
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,23b49c917eb9e3c1,-0.18445612492727115
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,23b49c917eb9e3c1,-0.15500009430741146
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,c3fe27b278ed9880,-0.5152413588675031
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,c3fe27b278ed9880,-0.48470482339508525
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,c3fe27b278ed9880,-0.5528354823368478
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,c3fe27b278ed9880,-0.5754693667681465
37,pitch,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,c3fe27b278ed9880,-0.5712973557604475
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,5f6ef8af4915e111,-0.27857934942833373
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,5f6ef8af4915e111,-0.26165184675583086
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,5f6ef8af4915e111,-0.28059786787962215
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,5f6ef8af4915e111,-0.25174748225442856
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,5f6ef8af4915e111,-0.28620104052202655
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.06230468750000001,fc085ec072828051,-0.26568871726749355
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.06230468750000001,fc085ec072828051,-0.21860456101939207
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.06230468750000001,fc085ec072828051,-0.2755619751593885
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.06230468750000001,fc085ec072828051,-0.26732062532154943
38,yaw,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.06230468750000001,fc085ec072828051,-0.2548091776221155
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,8e7c4417d0993309,-0.2862681785652479
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,8e7c4417d0993309,-0.2534023298946102
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,8e7c4417d0993309,-0.28562204768299004
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,8e7c4417d0993309,-0.2703759428725572
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,8e7c4417d0993309,-0.2573037139547054
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,6f56acbc78e7be04,-0.2589767409324959
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,6f56acbc78e7be04,-0.281546244343823
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,6f56acbc78e7be04,-0.2139137100356059
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,6f56acbc78e7be04,-0.26120669184601786
39,throttle,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,6f56acbc78e7be04,-0.26170271455416505
