eval_id,point_index,arm,stage,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,negative_mean_rejected_by_2sigma_gate,distinct_signature,signature_active_channels,signature_window_band,signature_channel_signs,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
55,55,A,uniform_random,sample0056,fabee31c8d2557fc,artifacts/alt_drift_seed0_v0/thetas/A_00055_fabee31c8d2557fc.npy,5,96.4953543929987,0.999646962847923,saturated,36,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.8992150640971259,0.15870846990959647,0.6565048209000823,1.0598355949465499,0,0.9687644004821777,0.005905587271670562,0.9616131782531738,0.9747605323791504,0,-0.4024992636588845,0.10917935074763016,-0.5601830296469947,-0.27225827680194836,5
56,56,A,uniform_random,sample0057,00f84fbe51f3a529,artifacts/alt_drift_seed0_v0/thetas/A_00056_00f84fbe51f3a529.npy,5,102.1326648969989,0.731754147370993,moderate,28,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.5287911414597605,0.13369835195816293,-0.6758453124598982,-0.3271177039978288,5,0.9744428634643555,0.00560175181499393,0.9652543067932129,0.9791884422302246,0,-1.0360204232632662,0.05505224102250965,-1.0837059444604984,-0.943141785187299,5
57,57,A,uniform_random,sample0058,a8e3ee68b1fe3082,artifacts/alt_drift_seed0_v0/thetas/A_00057_a8e3ee68b1fe3082.npy,5,99.25462370700188,0.6470563468507067,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.711420268651161,0.039810344050748334,0.6588135368614634,0.7652661597586092,0,0.9775404930114746,0.005292375803552883,0.9695024490356445,0.9825091361999512,0,-0.5046363769143458,0.01813261161513557,-0.5220605050093454,-0.47483832079275223,5
58,58,A,uniform_random,sample0059,3b33b5f5b87c64b0,artifacts/alt_drift_seed0_v0/thetas/A_00058_3b33b5f5b87c64b0.npy,5,102.16200614500121,0.8954866193551811,moderate,36,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-1.4855230424687609,0.06337820634210171,-1.5578321818826781,-1.3944217989490189,5,0.9672881126403808,0.005392927361530214,0.9603095054626465,0.9754552841186523,0,-2.419701428205282,0.052500638549006516,-2.473752084336543,-2.3388582657803236,5
59,59,A,uniform_random,sample0060,7420724a24f3bc66,artifacts/alt_drift_seed0_v0/thetas/A_00059_7420724a24f3bc66.npy,5,102.04173587400146,0.9335947251817358,saturated,38,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.8249735523831776,0.09775470916193199,0.7227624944725626,0.9791406980479094,0,0.5809642791748046,0.03942434795097116,0.5424585342407227,0.6354293823242188,0,-0.06520334588855974,0.03293982972275687,-0.09129936837427888,-0.010759720814074392,5
60,60,A,uniform_random,sample0061,1678a841f31056c4,artifacts/alt_drift_seed0_v0/thetas/A_00060_1678a841f31056c4.npy,5,99.14266036399931,0.9576451929616306,saturated,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-6.575581266669045,0.19189704473280092,-6.89545772118643,-6.434625413113377,5,0.9799052238464355,0.003202049523292398,0.9758057594299316,0.984041690826416,0,-4.600081620639257,0.09704510028565323,-4.765707227467461,-4.51215685071088,5
61,61,A,uniform_random,sample0062,b55a11d3a0f6efe4,artifacts/alt_drift_seed0_v0/thetas/A_00061_b55a11d3a0f6efe4.npy,5,90.41554096300024,0.96592610192514,saturated,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-4.547375386856698,0.1058394970065778,-4.730091575287739,-4.455835999707607,5,0.939885139465332,0.007397590730454698,0.9330806732177734,0.9488229751586914,0,-3.8718044786829595,0.12795246352541295,-4.030586530114282,-3.7267876169783403,5
62,62,A,uniform_random,sample0063,0cd3b37d0072562e,artifacts/alt_drift_seed0_v0/thetas/A_00062_0cd3b37d0072562e.npy,5,99.54539466400092,0.6957312551765324,moderate,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.793950738349889,0.0268925937424832,0.757122863439674,0.8326230140475799,0,0.9384170055389405,0.0037524209940940404,0.9342386722564697,0.9431695938110352,0,-0.20026916957942512,0.024997312294680128,-0.23105374261437972,-0.17171512148096357,5
63,63,A,uniform_random,sample0064,1fb5de27b6470273,artifacts/alt_drift_seed0_v0/thetas/A_00063_1fb5de27b6470273.npy,5,97.22397453000303,0.537444215147041,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.9188033151903767,0.017138782996552516,1.8916172470979993,1.9322077309005847,0,0.6916470527648926,0.008346684051356742,0.6809830665588379,0.7044143676757812,0,0.8838607802637239,0.01260706594587267,0.8720847316998336,0.901416042259101,0
64,64,A,uniform_random,sample0065,2c734eab81dea69b,artifacts/alt_drift_seed0_v0/thetas/A_00064_2c734eab81dea69b.npy,5,101.84264500000063,0.7769923744720051,moderate,34,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-2.0698433718974876,0.09801535029732585,-2.147597826326579,-1.9071846906627679,5,0.8804986000061035,0.007226647124948305,0.8704743385314941,0.8872785568237305,0,-2.0986725990881707,0.06593980296696805,-2.17075347526388,-1.9986768853478,5
65,65,A,uniform_random,sample0066,9e875fd8223910d6,artifacts/alt_drift_seed0_v0/thetas/A_00065_9e875fd8223910d6.npy,5,102.14376786499997,0.8494844471174476,moderate,35,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-2.9183325159988067,0.1256605893304403,-3.040705449478077,-2.7751533919952154,5,0.9482146263122558,0.00540750012149074,0.9391427040100098,0.9524869918823242,0,-2.639142943838494,0.0447455854541716,-2.706660465119572,-2.5929394813392856,5
66,66,A,uniform_random,sample0067,55081bc28376e543,artifacts/alt_drift_seed0_v0/thetas/A_00066_55081bc28376e543.npy,5,101.93274609600121,0.6490496093818254,moderate,35,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.14967979594217526,0.08072696518651729,-0.24648644237736583,-0.06200136789915511,5,0.9743227958679199,0.0032258159569539336,0.9694476127624512,0.9774107933044434,0,-0.9988087263297343,0.027750362174512537,-1.0397447275636589,-0.9672726154516311,5
67,67,A,uniform_random,sample0068,ef953f1dc91b7664,artifacts/alt_drift_seed0_v0/thetas/A_00067_ef953f1dc91b7664.npy,5,96.16045053799826,0.9764454222150473,saturated,37,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.7539189074906617,0.08048488533820589,0.6383222160152633,0.8454327737596836,0,0.7094018459320068,0.011094552492668374,0.6971230506896973,0.7259113788604736,0,-0.5566562779409189,0.04598208683212578,-0.6020148037002708,-0.48948178760457584,5
68,68,A,uniform_random,sample0069,28f48e0843b56ca0,artifacts/alt_drift_seed0_v0/thetas/A_00068_28f48e0843b56ca0.npy,5,101.8205308760007,0.3998054600972547,interior,23,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.9382253551189528,0.012616523561941595,1.9281567576274605,1.9542532088978053,0,0.9855637550354004,0.005532397161511603,0.9800362586975098,0.9925928115844727,0,0.9234828314518413,0.012265989949330652,0.9153198508829243,0.9448320399759447,0
69,69,A,uniform_random,sample0070,cbe366e542d8b52c,artifacts/alt_drift_seed0_v0/thetas/A_00069_cbe366e542d8b52c.npy,5,101.69745686499664,0.5842936626033242,moderate,24,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.948386059581967,0.012770053910579922,1.9303050344016093,1.9656362763924764,0,0.936209774017334,0.002969343710609649,0.9334793090820312,0.9404563903808594,0,0.9562201568586234,0.006580961053441151,0.945837693010148,0.9640340031610962,0
70,70,A,uniform_random,sample0071,692abff93e75e4eb,artifacts/alt_drift_seed0_v0/thetas/A_00070_692abff93e75e4eb.npy,5,93.9466935269993,0.8295991579013188,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-2.3480401516763028,0.24648139168083086,-2.6607987208815294,-1.9985686201763881,5,0.9777005195617676,0.002063933430999476,0.9749345779418945,0.9806003570556641,0,-2.0957507994137776,0.1257915549161085,-2.225363908958757,-1.9015962164920928,5
71,71,A,uniform_random,sample0072,949f3a897f39a17b,artifacts/alt_drift_seed0_v0/thetas/A_00071_949f3a897f39a17b.npy,5,99.0894587670009,0.916032164959506,saturated,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-4.388227206468795,0.20778374662730145,-4.579389754713906,-4.0424928946352425,5,0.971158790588379,0.007722822637602484,0.9640421867370605,0.9812092781066895,0,-3.862174891903784,0.1510424211401001,-4.028913117251442,-3.61505657127059,5
72,72,A,uniform_random,sample0073,1684c3ec006b1c89,artifacts/alt_drift_seed0_v0/thetas/A_00072_1684c3ec006b1c89.npy,5,102.30827398900146,0.622196010572454,moderate,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.30316362961287735,0.07348393021075304,0.19832777668229573,0.3750358618202003,0,0.8786204338073731,0.0119462684665167,0.8645358085632324,0.8920378684997559,0,-0.6359345566914312,0.03518831633132185,-0.6708792187681394,-0.5932540025364257,5
73,73,A,uniform_random,sample0074,2588bf3af29dc3d2,artifacts/alt_drift_seed0_v0/thetas/A_00073_2588bf3af29dc3d2.npy,5,99.28438283400101,0.8740102817201433,moderate,34,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-1.389668610595487,0.16890811889404497,-1.520795282557212,-1.1090849360186632,5,0.7929468631744385,0.009488033193056052,0.7828655242919922,0.8083338737487793,0,-1.8795417120041058,0.11614760794421729,-1.9713482077932825,-1.687729827785574,5
74,74,A,uniform_random,sample0075,d6d36121bcb6c3b0,artifacts/alt_drift_seed0_v0/thetas/A_00074_d6d36121bcb6c3b0.npy,5,98.8949261370035,0.5924616336364599,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.22229216688396533,0.11758649619564691,0.08549795949541239,0.3804570599831272,0,0.8941295623779297,0.005780306154448788,0.8892312049865723,0.9039187431335449,0,-0.4895818885241453,0.0738083652838984,-0.5776239949977491,-0.40523589850749486,5
75,75,A,uniform_random,sample0076,98d3805dbe0c0409,artifacts/alt_drift_seed0_v0/thetas/A_00075_98d3805dbe0c0409.npy,5,99.66249724200316,0.5060438376718162,moderate,23,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.8909892151714445,0.025601455411127474,1.8574585082476573,1.9187290549206284,0,0.8627437591552735,0.008462679037856505,0.8493618965148926,0.8710250854492188,0,0.8393495025504724,0.007882571078347137,0.8276929864844731,0.849666585354516,0
76,76,A,uniform_random,sample0077,499f2b2bacbb86e0,artifacts/alt_drift_seed0_v0/thetas/A_00076_499f2b2bacbb86e0.npy,5,99.26807431600173,0.5882009977311511,moderate,22,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.9221245663021986,0.01715870566843407,1.898683932512678,1.9442595661801962,0,0.6108604431152344,0.010276852618757566,0.5982823371887207,0.6240119934082031,0,0.8946932027381969,0.013257140602304162,0.8780440680617443,0.9104967674043457,0
77,77,A,uniform_random,sample0078,329a614c1dcd7f36,artifacts/alt_drift_seed0_v0/thetas/A_00077_329a614c1dcd7f36.npy,5,98.99683507399823,0.8210027883670901,moderate,33,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-2.108884688970156,0.1278038366736108,-2.19820970226463,-1.8835113636989158,5,0.8014376640319825,0.005010857741796087,0.7945451736450195,0.8067712783813477,0,-2.1629868108829724,0.07389847027392452,-2.2238184813898303,-2.03687765992589,5
78,78,A,uniform_random,sample0079,5a61d361c7d449dc,artifacts/alt_drift_seed0_v0/thetas/A_00078_5a61d361c7d449dc.npy,5,101.57788238599824,0.7407209755629367,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.2694877340234574,0.03914556126615644,1.2209068297361696,1.3110559515992748,0,0.9330024719238281,0.0027389985850393038,0.9303936958312988,0.9374251365661621,0,0.06053986694650755,0.03547995333834551,0.0014800441479306814,0.09174720414287196,0
79,79,A,uniform_random,sample0080,418c188c88560f7a,artifacts/alt_drift_seed0_v0/thetas/A_00079_418c188c88560f7a.npy,5,102.38059951700052,0.6962614324237999,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.6442069992558933,0.05727872354250277,0.5728788564632397,0.7208654307992224,0,0.4122636795043945,0.077077366376772,0.32817506790161133,0.5123348236083984,0,-0.3127987050201706,0.02065594462125144,-0.34327588777607554,-0.2858043151341916,5
80,0,B,zero_anchor,zero,7b6436b0c98f6238,artifacts/alt_drift_seed0_v0/thetas/B_00080_7b6436b0c98f6238.npy,5,96.36190698299833,0.0,interior,0,,robust_safe,False,,,,,1.936370723161519,0.005463316237790809,1.928241740023547,1.9421091219527367,0,0.9902678489685058,0.0057942568938680146,0.9811334609985352,0.996147632598877,0,0.9650570273477707,0.004730434227030536,0.9577381184545843,0.9698626698576756,0
81,1,B,random_endpoint,rand0001,6f1ade237a1a41ff,artifacts/alt_drift_seed0_v0/thetas/B_00081_6f1ade237a1a41ff.npy,5,93.57762715900026,0.7420497418082204,moderate,23,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-1.6604810288832152,0.09188115875461549,-1.7534937777636603,-1.529387926408853,5,0.9555854797363281,0.004896331315863276,0.9490928649902344,0.9623794555664062,0,-1.9116250912353874,0.04487973253516587,-1.9720566050034112,-1.8468879438426669,5
82,2,B,random_endpoint,rand0002,9ab8912bc8b9fd52,artifacts/alt_drift_seed0_v0/thetas/B_00082_9ab8912bc8b9fd52.npy,5,193.89441354500013,0.7385352995181491,moderate,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-1.316484419792746,0.10539257171743752,-1.4955084307719289,-1.2364597487648799,5,0.9407652854919434,0.0036569456703702398,0.9367122650146484,0.9440913200378418,0,-1.6238617087584195,0.0727726503132884,-1.7349413489580647,-1.5389960135580165,5
83,3,B,random_endpoint,rand0003,1ab5c0d0f90b9060,artifacts/alt_drift_seed0_v0/thetas/B_00083_1ab5c0d0f90b9060.npy,5,99.58786598699953,0.4519552994823258,interior,28,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.8793272503427054,0.038437143026466905,0.8313541145855303,0.9242093451640825,0,0.8298244476318359,0.004890665267367389,0.8216099739074707,0.8341755867004395,0,-0.133713948762506,0.023760865825444396,-0.15776485382200267,-0.1041322659748567,5
84,4,B,random_endpoint,rand0004,86299434d1ec5381,artifacts/alt_drift_seed0_v0/thetas/B_00084_86299434d1ec5381.npy,5,102.49870002700118,0.6596359329222858,moderate,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.6193602946364922,0.051654427625108065,-0.7041964616633258,-0.5667563442964623,5,0.985109519958496,0.0020222672480676033,0.9829902648925781,0.9873347282409668,0,-1.1958158229853546,0.021653185061398652,-1.2315723840465407,-1.17354912828316,5
85,5,B,random_endpoint,rand0005,e42eeb10fbb8320d,artifacts/alt_drift_seed0_v0/thetas/B_00085_e42eeb10fbb8320d.npy,5,99.46251992199905,0.6818288031213362,moderate,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.7184948056149011,0.03000251172009397,-0.7663397796899081,-0.6861301076708224,5,0.7865829467773438,0.012036572206815293,0.7686901092529297,0.8014984130859375,0,-1.503243937421068,0.03490335953856721,-1.5472975384169088,-1.4619813726265543,5
86,6,B,random_endpoint,rand0006,0c8744b29a970d39,artifacts/alt_drift_seed0_v0/thetas/B_00086_0c8744b29a970d39.npy,5,95.74298947599891,0.8869680108571936,moderate,24,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.6123270738511242,0.028790691616391185,1.5737680906898457,1.6533291312891492,0,0.9495160102844238,0.004753402586605406,0.9426946640014648,0.9559197425842285,0,0.5402733824370831,0.011030102027132315,0.5301364303720579,0.5536436692922206,0
87,7,B,random_endpoint,rand0007,39bf14fc9055198d,artifacts/alt_drift_seed0_v0/thetas/B_00087_39bf14fc9055198d.npy,5,96.36111008599983,0.9520139962711845,saturated,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.23997517815693578,0.04983229089116833,-0.30367071150763625,-0.18096473041184247,5,0.9553272247314453,0.007201322816913324,0.9480633735656738,0.9670333862304688,0,-1.3580767061921248,0.024441880349242957,-1.3821858456421943,-1.3268929996114198,5
88,8,B,random_endpoint,rand0008,7af19d2df60ff8f6,artifacts/alt_drift_seed0_v0/thetas/B_00088_7af19d2df60ff8f6.npy,5,93.48515583799963,0.9894685636868281,saturated,25,"pitch,roll,throttle,yaw",noise_band,True,,,,,0.8849623978339143,0.047268416770839934,0.8329882428961215,0.9418604464462161,0,-0.05375957489013672,0.07451985287200524,-0.1660165786743164,0.013550758361816406,3,-0.0388683104141752,0.033325649822112675,-0.07976451398287554,0.01314428958936853,4
89,9,B,random_endpoint,rand0009,c121365910588777,artifacts/alt_drift_seed0_v0/thetas/B_00089_c121365910588777.npy,5,96.30027896499814,0.7766913137875122,moderate,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.3289075315601724,0.04868386991173164,0.2882300677066336,0.3952239172407588,0,0.744089937210083,0.013534531834724337,0.7266473770141602,0.7622373104095459,0,-0.8053992679597661,0.0461414656847274,-0.8621122863027226,-0.7592984056290246,5
90,10,B,random_endpoint,rand0010,a4ed234a38c79e80,artifacts/alt_drift_seed0_v0/thetas/B_00090_a4ed234a38c79e80.npy,5,98.76413768400016,0.9177536542535587,saturated,35,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-5.441834479820035,0.12391151521840237,-5.557336009894458,-5.253335034159349,5,0.9036067008972168,0.007382868985939396,0.8991560935974121,0.9166193008422852,0,-4.382188857661625,0.058066714721302655,-4.453037904704062,-4.2923254979960035,5
91,11,B,random_endpoint,rand0011,3c9e9ec78f597b57,artifacts/alt_drift_seed0_v0/thetas/B_00091_3c9e9ec78f597b57.npy,5,99.99255842799903,0.40434583913051636,interior,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.9465614934691569,0.00829965464520923,1.936082486362746,1.959053882801633,0,0.9675500869750977,0.0036058723941076744,0.9617338180541992,0.9714131355285645,0,0.9366472316159171,0.012840428183374912,0.9258948522743565,0.9532181824887269,0
92,12,B,random_endpoint,rand0012,490dbb987276fc22,artifacts/alt_drift_seed0_v0/thetas/B_00092_490dbb987276fc22.npy,5,96.05213990999982,0.5485912506289029,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.6295953300084356,0.020663716630528545,1.6059068497122055,1.6479984746823249,0,0.9158936500549316,0.0045870450114865405,0.9118165969848633,0.9219603538513184,0,0.4449935084732578,0.013149659114538463,0.4269305723478083,0.4594371562682401,0
93,13,B,random_endpoint,rand0013,0abda603a7822337,artifacts/alt_drift_seed0_v0/thetas/B_00093_0abda603a7822337.npy,5,98.8941984890007,0.8892560371930192,moderate,33,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.7169440993702463,0.023862989208098314,1.6939215398672984,1.7514638908131608,0,0.8480034828186035,0.011702855550354064,0.8375339508056641,0.8668112754821777,0,0.7111240186092334,0.012908084717678238,0.6996742903354569,0.7290180983421519,0
94,14,B,random_endpoint,rand0014,2f64c778436c255e,artifacts/alt_drift_seed0_v0/thetas/B_00094_2f64c778436c255e.npy,5,133.01164550199974,0.39579365070286743,interior,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.8631086301786888,0.010041798963565203,1.8554903143499337,1.8803463943263439,0,0.9593611717224121,0.005070853542224346,0.9528961181640625,0.9652624130249023,0,0.7179099373549948,0.013296380545130219,0.7007384061361367,0.7377782125267559,0
95,15,B,random_endpoint,rand0015,173f4cde14f29257,artifacts/alt_drift_seed0_v0/thetas/B_00095_173f4cde14f29257.npy,5,101.76002143299775,0.6048067209187973,moderate,27,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.6712354107443956,0.033268405081671434,0.6170827529022302,0.7086629809528566,0,0.6862962722778321,0.004268779144804709,0.6814441680908203,0.6927986145019531,0,-0.25923716614907877,0.015961110541053338,-0.2867481898640962,-0.2452875600493174,5
96,16,B,random_endpoint,rand0016,701670b128adecd9,artifacts/alt_drift_seed0_v0/thetas/B_00096_701670b128adecd9.npy,5,130.0896903640023,0.4972855413493252,interior,21,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.4865271730181973,0.06818354419851619,1.417753033326428,1.6008955371766307,0,0.9767827033996582,0.00543020367200711,0.9699077606201172,0.9819765090942383,0,0.3831972968806935,0.05280401582175548,0.3511814820084955,0.4767081582066798,0
97,17,B,random_endpoint,rand0017,35b8bba309af8e16,artifacts/alt_drift_seed0_v0/thetas/B_00097_35b8bba309af8e16.npy,5,101.77052334600012,0.7172217885561578,moderate,36,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.5897713965963166,0.05436919749202796,-0.6608888706186766,-0.5170103876458185,5,0.5447895050048828,0.0140856053767959,0.5275444984436035,0.5643644332885742,0,-0.9717119993562742,0.019108150046266877,-0.9997787793144886,-0.9464178945177968,5
98,18,B,random_endpoint,rand0018,e527630a0b9db31a,artifacts/alt_drift_seed0_v0/thetas/B_00098_e527630a0b9db31a.npy,5,99.03593017200183,0.549653651821789,moderate,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.1020273393365307,0.031610001361346854,1.0712187051380926,1.151959297844484,0,0.9532298088073731,0.007244608250472848,0.9424176216125488,0.9596095085144043,0,0.011595786494938176,0.017361063386363236,-0.007264679604856328,0.03997399973425875,1
99,19,B,random_endpoint,rand0019,e68f7a54c359cb41,artifacts/alt_drift_seed0_v0/thetas/B_00099_e68f7a54c359cb41.npy,5,99.75039285399907,0.7522229527483135,moderate,33,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-3.320760058134554,0.10286781439744673,-3.4286195009154357,-3.1757040766801214,5,0.8967497825622559,0.004313636721595365,0.8899731636047363,0.9007439613342285,0,-2.8932429134761635,0.04940791826741892,-2.9401478463453357,-2.8096792189804103,5
100,20,B,random_endpoint,rand0020,bd6517bd16ae8c35,artifacts/alt_drift_seed0_v0/thetas/B_00100_bd6517bd16ae8c35.npy,5,99.47978448900176,0.481189276323691,interior,31,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.1603873862573884,0.04563066460875536,1.1050352521568252,1.2223673783802038,0,0.9694997787475585,0.0009434410618271282,0.9686799049377441,0.9710278511047363,0,0.13538028873746757,0.030397602766777117,0.09573688307551254,0.17669212239083554,0
101,21,B,random_endpoint,rand0021,d4944e436e774b14,artifacts/alt_drift_seed0_v0/thetas/B_00101_d4944e436e774b14.npy,5,93.77398649300085,0.7906024628531083,moderate,31,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-0.9772304745436997,0.10586506061539404,-1.0985968455792774,-0.8062817715995974,5,0.8532302856445313,0.006981017790445864,0.8439650535583496,0.860783576965332,0,-1.5439381667870709,0.07576110091331775,-1.6247537610374843,-1.436796524053324,5
102,22,B,random_endpoint,rand0022,33614545a261ed5f,artifacts/alt_drift_seed0_v0/thetas/B_00102_33614545a261ed5f.npy,5,93.26249123000161,0.9843836392618236,saturated,28,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-4.865388082070125,0.12564963876832785,-5.033017074675124,-4.72073164882055,5,0.9707884788513184,0.004597207332871371,0.9640069007873535,0.9760379791259766,0,-3.4934610858353836,0.07341098144842394,-3.5611337007242945,-3.3852793215198362,5
103,23,B,random_endpoint,rand0023,ae718c270536d013,artifacts/alt_drift_seed0_v0/thetas/B_00103_ae718c270536d013.npy,5,97.05331294200005,0.9256050928748156,saturated,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.025829042611394026,0.0452985251162573,-0.052301491688781176,0.06482769244600028,1,0.9688275337219239,0.005322699916320235,0.9629993438720703,0.9752016067504883,0,-0.6853361531211436,0.017624170593648108,-0.7099099015039783,-0.6653492314767333,5
104,24,B,random_endpoint,rand0024,6157c15651f3f01a,artifacts/alt_drift_seed0_v0/thetas/B_00104_6157c15651f3f01a.npy,5,96.15245708400107,0.9613458274011553,saturated,29,"pitch,roll,throttle,yaw",robust_safe,False,,,,,-4.351816276502474,0.15204751545073078,-4.59986189403818,-4.225600891105827,5,0.9621182441711426,0.004725548361256552,0.9584388732910156,0.9700508117675781,0,-3.2187371811096694,0.07416420733362979,-3.339003868305448,-3.1608968649491427,5
105,25,B,random_endpoint,rand0025,eb59bbe4207ac4ce,artifacts/alt_drift_seed0_v0/thetas/B_00105_eb59bbe4207ac4ce.npy,5,93.36556580699835,0.5873245953915414,moderate,27,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.1394006122291662,0.022969076795221963,1.108736721398746,1.1687034666937,0,0.9917325973510742,0.0021176785930529284,0.9897356033325195,0.9952425956726074,0,0.11825637306907277,0.03361537434997479,0.0770295869939891,0.15405365309700259,0
106,26,B,random_endpoint,rand0026,c40f4f1027d9eb84,artifacts/alt_drift_seed0_v0/thetas/B_00106_c40f4f1027d9eb84.npy,5,93.77743228100007,0.6183739819502119,moderate,30,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.42081995234037645,0.06616960997544505,0.3134612343373373,0.48787814452943845,0,0.9693120002746582,0.00821519220519114,0.956326961517334,0.9765782356262207,0,-0.5572764649643306,0.06136719159737556,-0.6462357266926846,-0.4743406827133443,5
107,27,B,random_endpoint,rand0027,36509986d80c03c1,artifacts/alt_drift_seed0_v0/thetas/B_00107_36509986d80c03c1.npy,5,98.76984437300052,0.5978544605234123,moderate,32,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.3949594254622753,0.05554305372765411,0.3299829214363641,0.45571831083307557,0,0.8913743019104003,0.008363933901772869,0.8815984725952148,0.9030461311340332,0,-0.5234603580258534,0.01732054309192795,-0.5376164762746876,-0.5006256231993584,5
108,28,B,random_endpoint,rand0028,b45ebbc250d53617,artifacts/alt_drift_seed0_v0/thetas/B_00108_b45ebbc250d53617.npy,5,96.71869793899896,0.6329134454416009,moderate,33,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.767654840468595,0.032236588371821785,1.7112007443391668,1.7901999977175873,0,0.9225481986999512,0.004792475330256781,0.9191303253173828,0.9309687614440918,0,0.5511570976386515,0.02001841463733933,0.5283098772502803,0.5812666865215187,0
109,29,B,random_endpoint,rand0029,93d86cda8c7661dd,artifacts/alt_drift_seed0_v0/thetas/B_00109_93d86cda8c7661dd.npy,5,96.78555602199776,0.5447402754387353,moderate,28,"pitch,roll,throttle,yaw",robust_safe,False,,,,,0.4381643488807304,0.02238267725457843,0.4100513342090284,0.469895141386921,0,0.985848331451416,0.0020278723997694797,0.9832701683044434,0.9879894256591797,0,-0.5594479096750535,0.03232710799921171,-0.5951760907961374,-0.5262213156622977,5
110,30,B,random_endpoint,rand0030,2b15a76feab29b32,artifacts/alt_drift_seed0_v0/thetas/B_00110_2b15a76feab29b32.npy,5,93.20846698400055,0.6779227635783708,moderate,21,"pitch,roll,throttle,yaw",robust_safe,False,,,,,1.8550627388408127,0.02139341504782303,1.8292827451497968,1.8807664780343534,0,0.22915172576904297,0.011254404668808473,0.21261882781982422,0.2434077262878418,0,0.7521155586286834,0.012863761194059947,0.7409252011439182,0.7708022745862431,0
