scope_label,platform,scenario,source,source_kind,seed,arm,eval_id,trigger_id,theta_hash,theta_path,stage,label,J,orig_label,orig_rho_mean,orig_rho_std,orig_rho_min,orig_rho_max,terminal_label,terminal_rho_mean,terminal_rho_std,terminal_rho_min,terminal_rho_max,terminal_peak_11_13_mean,terminal_peak_11_13_std,peak_5_7_mean,peak_5_7_std,peak_7_9_mean,peak_7_9_std,peak_9_11_mean,peak_9_11_std,peak_11_13_mean,peak_11_13_std,orig_metric_window,orig_metric_property,terminal_metric_window,terminal_metric,terminal_threshold_mps,terminal_peak_11_13_min,terminal_peak_11_13_max,query_ids,parsed_log_paths,peak_5_7_min,peak_5_7_max,peak_7_9_min,peak_7_9_max,peak_9_11_min,peak_9_11_max,peak_11_13_min,peak_11_13_max,ddmin_final_trigger_id,ddmin_final_is_clean,ddmin_final_support_size_abs_gt_0p1,ddmin_final_active_channels_abs_gt_0p1
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,62,1.0,8059f3fa309806e3,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00062_8059f3fa309806e3.npy,support_ddmin,outer0_remove_01_of_08,5,noise_band,0.05640475496996,0.1147683582209426,-0.0194312158685043,0.2549505562338841,robust_safe,0.9703955663648912,0.010761937913318226,0.9529543763577684,0.9810615180439075,0.029604433635108895,0.010761937913318226,0.9435952450300398,0.11476835822094263,0.05475953641130519,0.010028315374344428,0.051728340898352945,0.013627439523915584,0.029604433635108895,0.010761937913318226,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.018938481956092452,0.04704562364223162,8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat0;8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat1;8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat2;8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat3;8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/8059f3fa309806e3_px4_position_0_direction_a_ddmin_t01_p0062_support_ddmin_outer0_remove_01_of_08_repeat4/parsed_log.csv,0.7450494437661159,1.0194312158685044,0.041536803225778095,0.06464829517907424,0.02823776704267402,0.06172142850562012,0.018938481956092452,0.04704562364223162,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,64,1.0,849b05afcffc6c27,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00064_849b05afcffc6c27.npy,support_ddmin,outer0_remove_01_of_08,5,noise_band,-0.0473294884039922,0.0332868011912617,-0.0708204512450383,0.0102428854407079,robust_safe,0.9575897576483591,0.013467993551331396,0.9349036558537182,0.9683678158194692,0.04241024235164083,0.013467993551331386,1.0473294884039923,0.033286801191261726,0.044795967025806835,0.004837952452443076,0.043040942016751065,0.010270160993771647,0.04241024235164083,0.013467993551331386,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.031632184180530855,0.06509634414628183,849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat0;849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat1;849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat2;849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat3;849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/849b05afcffc6c27_px4_position_0_direction_a_ddmin_t01_p0064_support_ddmin_outer0_remove_01_of_08_repeat4/parsed_log.csv,0.989757114559292,1.0708204512450383,0.03690795925485314,0.0490938494846264,0.03350435865589765,0.06037947646058269,0.031632184180530855,0.06509634414628183,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,69,1.0,4762ed3967678505,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00069_4762ed3967678505.npy,amplitude_bisection,outer0_iter03_scale0p9375,5,noise_band,0.0085326327490819,0.0364657327066738,-0.0270501565447374,0.057855199408821,robust_safe,0.9527159581986521,0.007840918350921535,0.9408471933559631,0.9622719723664577,0.04728404180134793,0.007840918350921528,0.9914673672509181,0.03646573270667382,0.052295103816480025,0.015178535353252788,0.050065563184178055,0.014710246276753021,0.04728404180134793,0.007840918350921528,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.03772802763354234,0.05915280664403688,4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat0;4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat1;4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat2;4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat3;4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/4762ed3967678505_px4_position_0_direction_a_ddmin_t01_p0069_amplitude_bisection_outer0_iter03_scale0p9375_repeat4/parsed_log.csv,0.942144800591179,1.0270501565447372,0.03483553341132349,0.0759324016144362,0.03622868329939037,0.07439673513707196,0.03772802763354234,0.05915280664403688,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,70,1.0,a9d454fcafcdeb22,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00070_a9d454fcafcdeb22.npy,amplitude_bisection,outer0_iter04_scale0p9688,5,noise_band,-0.0368280366899038,0.0354418234975673,-0.0651084983262964,0.0071994241901794,robust_safe,0.9571120062983471,0.015381887207747908,0.9379225352020177,0.9762726733371737,0.042887993701652895,0.015381887207747904,1.0368280366899039,0.03544182349756738,0.04906452479882293,0.004662770805029494,0.044105903888090374,0.00607502913370114,0.042887993701652895,0.015381887207747904,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.02372732666282632,0.062077464797982304,a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat0;a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat1;a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat2;a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat3;a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/a9d454fcafcdeb22_px4_position_0_direction_a_ddmin_t01_p0070_amplitude_bisection_outer0_iter04_scale0p9688_repeat4/parsed_log.csv,0.9928005758098205,1.0651084983262964,0.04156017072076412,0.05326749148667193,0.03799774801552761,0.05322100346902727,0.02372732666282632,0.062077464797982304,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,71,1.0,31100af2fcbdc1e6,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00071_31100af2fcbdc1e6.npy,amplitude_bisection,outer0_iter05_scale0p9844,5,noise_band,-0.0060785130055926,0.1007065315231101,-0.1032653052998306,0.1611748600408928,robust_safe,0.9627880082404134,0.00892682339515727,0.9534360846777327,0.9760790610041783,0.037211991759586574,0.008926823395157298,1.0060785130055927,0.10070653152311015,0.04057647092651025,0.013112556271846874,0.04382678317654529,0.01138219844922652,0.037211991759586574,0.008926823395157298,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.023920938995821688,0.04656391532226738,31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat0;31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat1;31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat2;31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat3;31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/31100af2fcbdc1e6_px4_position_0_direction_a_ddmin_t01_p0071_amplitude_bisection_outer0_iter05_scale0p9844_repeat4/parsed_log.csv,0.8388251399591071,1.1032653052998307,0.03023483746578708,0.06315455612057348,0.02922860991170544,0.060739816868896665,0.023920938995821688,0.04656391532226738,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,72,1.0,3e0f807d7dc3b97d,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00072_3e0f807d7dc3b97d.npy,amplitude_bisection,outer0_iter06_scale0p9922,5,robust_violation,-0.1097041769104978,0.0223940684600866,-0.1361681341005964,-0.0840152443037181,robust_safe,0.9590265327819492,0.013513422256023852,0.9486969459639054,0.9809820697916938,0.04097346721805089,0.013513422256023849,1.1097041769104978,0.022394068460086656,0.051253484111016344,0.006697846360620766,0.04373771777343358,0.0080687046190594,0.04097346721805089,0.013513422256023849,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.01901793020830625,0.051303054036094614,3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat0;3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat1;3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat2;3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat3;3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/3e0f807d7dc3b97d_px4_position_0_direction_a_ddmin_t01_p0072_amplitude_bisection_outer0_iter06_scale0p9922_repeat4/parsed_log.csv,1.084015244303718,1.1361681341005965,0.044934701220070615,0.06217747432029487,0.03314433393371516,0.052374081043378866,0.01901793020830625,0.051303054036094614,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,76,1.0,9f2f55510a03e82a,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00076_9f2f55510a03e82a.npy,amplitude_bisection,outer1_iter03_scale0p9375,5,noise_band,0.0397132675340051,0.025665832246905,-0.0013588509420865,0.067015450865267,robust_safe,0.9593865722847269,0.013902294785121542,0.9380366810083242,0.973024243760372,0.04061342771527316,0.013902294785121578,0.9602867324659948,0.02566583224690501,0.04954768624283442,0.004274124296379787,0.0452355239435596,0.011974882255414527,0.04061342771527316,0.013902294785121578,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.02697575623962795,0.06196331899167588,9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat0;9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat1;9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat2;9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat3;9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/9f2f55510a03e82a_px4_position_0_direction_a_ddmin_t01_p0076_amplitude_bisection_outer1_iter03_scale0p9375_repeat4/parsed_log.csv,0.9329845491347329,1.0013588509420865,0.0458317896291114,0.05643393482081191,0.02911194058511753,0.06249933348187453,0.02697575623962795,0.06196331899167588,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,77,1.0,5da5a141db383307,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00077_5da5a141db383307.npy,amplitude_bisection,outer1_iter04_scale0p9688,5,robust_violation,-0.0423519664590513,0.0198188758275081,-0.0638030027551446,-0.0204809691763621,robust_safe,0.949040914317283,0.01606294703613726,0.9278175009076651,0.9691653610041371,0.05095908568271708,0.016062947036137278,1.0423519664590513,0.019818875827508173,0.04454985241521374,0.007512620171483818,0.05346171921384122,0.013202156839846987,0.05095908568271708,0.016062947036137278,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.03083463899586289,0.0721824990923349,5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat0;5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat1;5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat2;5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat3;5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/5da5a141db383307_px4_position_0_direction_a_ddmin_t01_p0077_amplitude_bisection_outer1_iter04_scale0p9688_repeat4/parsed_log.csv,1.020480969176362,1.0638030027551446,0.03587620832764444,0.05603959822936521,0.03490371540520378,0.06954103119932718,0.03083463899586289,0.0721824990923349,1.0,True,8.0,"pitch,roll"
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,78,1.0,2571231a746b7159,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00078_2571231a746b7159.npy,amplitude_bisection,outer1_iter05_scale0p9531,5,noise_band,0.019634293881017,0.0574723761293093,-0.02494403771362,0.1180883146018224,robust_safe,0.9571275950142099,0.014454573194149507,0.9418755755141217,0.9715192347203506,0.04287240498579013,0.01445457319414951,0.9803657061189831,0.05747237612930932,0.04104577517414363,0.007611998570570622,0.047010202232813804,0.011834403058775839,0.04287240498579013,0.01445457319414951,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.028480765279649423,0.05812442448587832,2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat0;2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat1;2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat2;2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat3;2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/2571231a746b7159_px4_position_0_direction_a_ddmin_t01_p0078_amplitude_bisection_outer1_iter05_scale0p9531_repeat4/parsed_log.csv,0.8819116853981775,1.02494403771362,0.033895597937688086,0.05355870865067938,0.030909113404325703,0.05871779777065032,0.028480765279649423,0.05812442448587832,,,,
exploratory / verification,PX4,px4_position,ddmin,ddmin_point_evaluation,0,ddmin,79,1.0,6f5d4198174fe700,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T01_00079_6f5d4198174fe700.npy,amplitude_bisection,outer1_iter06_scale0p9609,5,noise_band,-0.0019735657706963,0.0300069033154949,-0.0323522910077118,0.0426537099091942,robust_safe,0.9689481150189065,0.005937005582405232,0.9612918195916312,0.9746248748409777,0.031051884981093375,0.005937005582405253,1.0019735657706963,0.03000690331549492,0.054017472436818426,0.016612422295383258,0.05053672554849653,0.021924563255149732,0.031051884981093375,0.005937005582405253,"[5,13]s tail from t_neutral_s to log end",post_neutral_xy_velocity,"[11,13]s absolute","per-repeat peak |v_xy|, rho = 1.0 - peak, J=5 mean/std, 2sigma label",1.0,0.02537512515902226,0.03870818040836881,6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat0;6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat1;6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat2;6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat3;6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat4,runs/direction_a_ddmin_px4_position_seed0_v1/queries/6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat0/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat1/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat2/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat3/parsed_log.csv;runs/direction_a_ddmin_px4_position_seed0_v1/queries/6f5d4198174fe700_px4_position_0_direction_a_ddmin_t01_p0079_amplitude_bisection_outer1_iter06_scale0p9609_repeat4/parsed_log.csv,0.9573462900908057,1.0323522910077119,0.030711785690930294,0.07042233870572175,0.01788723645404164,0.07011250411291024,0.02537512515902226,0.03870818040836881,,,,
