scope_label,platform,scenario,audit_scope,source,seed,arm,eval_id,trigger_id,theta_hash,orig_label,expected_repeats,query_repeat_rows,parsed_log_repeats,raw_ulg_repeats_without_parsed,recoverable_from_parsed_logs,recoverable_from_existing_logs,needs_resimulation
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,93.0,,325f6f8c57e2a990,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,94.0,,04eea34a2f1f90d5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,95.0,,f128c5ebbe843611,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,96.0,,ad564f34af0c3f14,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,97.0,,bbfd74120fa9fe2e,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,98.0,,e99285ae4b916cb3,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,101.0,,478e5b8ad13cc003,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,104.0,,9d60993e973c7103,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,105.0,,d4926b0dc2585be8,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,106.0,,7fe9b3a3b6591ecf,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,109.0,,e527f41bd42e0f2a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,111.0,,8e2ce38eef6809b6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,112.0,,ba6f1a47f09961e8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,114.0,,e53e698d2826a65a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,118.0,,ca93912a8b17ca40,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,119.0,,6697b76d9f0a5840,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,120.0,,e88073946c540282,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,121.0,,acfaffce008cf779,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,124.0,,ce505d3868d78092,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,125.0,,95b2a01fdac23db0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,127.0,,4739a8060272f8ea,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,128.0,,0e871777b13b4a7a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,129.0,,d1e2c0277dbbbd2b,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,130.0,,d19ffde2139e5972,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,131.0,,6bbd999b215abeb0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,133.0,,8e6bb051d9077b5a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,134.0,,ec4d5c1ca3a70588,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,138.0,,1333cb92925db0df,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,139.0,,1205b27e275c09c9,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,140.0,,f41c30877b5a8e49,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,141.0,,eae4fde661dc41f5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,144.0,,594571c4bd31ee93,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,147.0,,6f4d13727126b79a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,148.0,,45169410ed2a7c86,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,149.0,,62dac1770b6517db,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,150.0,,3a8ff29cf8b0bfff,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,153.0,,c36606b974b45068,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,154.0,,7481fd576082ffe9,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,155.0,,0b9b16e16292b272,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,156.0,,f30355d0097daeb8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,157.0,,518e66a7a9537512,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,B,158.0,,be97c385176493cf,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,161.0,,942854615dd658db,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,163.0,,5e65ac86a6ec4be2,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,164.0,,1cb65e6c140c0cd4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,167.0,,568013c521f7aded,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,168.0,,dac92c029e1c04de,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,170.0,,10a47d2daf033d11,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,173.0,,f8b86ed4b82845b6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,174.0,,643f33ad0890d370,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,176.0,,f64cf84b442cc523,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,177.0,,07fe2efa95474bec,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,178.0,,69de18c2eda02fd0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,180.0,,9c389e241ed0335d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,185.0,,fd9475736c9f172c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,186.0,,c667c890a134799c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,188.0,,1d7a03a4904f6b66,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,191.0,,b9148b6c62b3bbf0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,197.0,,a14b2e3622d0b207,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,198.0,,c68dd5e48807600d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,200.0,,61d0730432a88577,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,201.0,,f7e7321cbb169b89,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,202.0,,a404d2f10693c4ad,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,203.0,,b0d77030fe8606c8,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,204.0,,8a8209dfbcdd8705,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,205.0,,af4f67fd4e6a71b1,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,206.0,,6d8d5519d65779f3,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,208.0,,f824fc82ef772d55,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,210.0,,eab9d2b77a573692,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,211.0,,7bb15135d32bab95,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,212.0,,55abe2e68889a007,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,214.0,,bdac1959d1be74e9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,216.0,,7d48ca10c366dbff,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,217.0,,a1492a542fff55da,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,220.0,,8f0ffeafaf28da4e,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,221.0,,ccde15aba3c94b1f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,223.0,,4e4dcbf88d8232bf,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,224.0,,f70ca8b8252727e1,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,226.0,,796d59fdf4409c09,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,227.0,,6ee6256466a0b853,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,228.0,,9e09da650199185b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,229.0,,4d79b9bfd8aee570,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,230.0,,03d326ba7249612e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,231.0,,667bb5b25c116a87,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,232.0,,6994ab564423559f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,234.0,,cbdaac379c004bbb,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,235.0,,ea2b60351ed65a5c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,238.0,,a5fe4353e67c81dd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,1,C,239.0,,7ba14bc4a6e5270c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,0.0,0.0,8141bdfa1c39ac37,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,1.0,0.0,d47233e11e61af1d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,4.0,0.0,2179b9563f4893a4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,6.0,0.0,8ff4dae42c0e3657,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,7.0,0.0,29fb528943d4505c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,10.0,0.0,8e4b22db025b73fb,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,14.0,0.0,7cc20f35a259090d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,17.0,0.0,ccdc7ac7f55cd06a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,23.0,0.0,bd66f3290f71ddb2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,29.0,0.0,4308da0b9871ea9a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,30.0,0.0,a02545d8b2eb1b8b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,33.0,1.0,1288f5b4d984879a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,34.0,1.0,82072707287843a7,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,37.0,1.0,baf2256c84e93d25,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,44.0,1.0,88af2bfe1ab952e3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,45.0,1.0,7e83b94618248bf0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,46.0,1.0,b083b5deca27c690,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,47.0,1.0,7c3ff5079ddc9ef9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,49.0,1.0,fed91f0e46dfa137,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,53.0,1.0,406f48db0b858575,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,54.0,1.0,0c6b794de23b088f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,58.0,1.0,ddfb8d5072580a7b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,59.0,1.0,1f9e28d891c94ee3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,60.0,1.0,54b8e135222c653d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,61.0,1.0,203581ac4159a5ef,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,66.0,2.0,03018948ec3b562e,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,67.0,2.0,51ec59f8dc66d704,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,74.0,2.0,2a4b117694bc152d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,75.0,2.0,8415cfa5dc191a21,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,76.0,2.0,cf11be277dce84cb,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,80.0,2.0,cae131684c813175,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,81.0,2.0,64af8b5d1f7bf53d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,87.0,2.0,cd16983484a9cb92,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,88.0,2.0,afebf47bc3ad36a1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,89.0,2.0,7c3f26da238d7033,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,91.0,2.0,be67768971917ee1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,92.0,2.0,f497cbe946cf69c0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,93.0,2.0,827634520651dee3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,97.0,2.0,ba7ec13964dc8be1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,102.0,2.0,a9fb860576d0014d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,103.0,2.0,589efed37edff8bc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,104.0,2.0,5b32954bfbe4049e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,105.0,3.0,7c3941e03775e619,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,106.0,3.0,314df5459e46fb73,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,107.0,3.0,13b2f6332e179748,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,109.0,3.0,00e3a23921dbbeca,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,112.0,3.0,9b0a1259651b53f6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,116.0,3.0,536fe63374ee0087,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,117.0,3.0,86fd244062a78447,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,119.0,3.0,903806adf11200ed,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,121.0,3.0,71417362431039fe,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,122.0,3.0,d298317fd5f99845,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,123.0,3.0,c921b2320449ad74,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,124.0,3.0,069b56abc762cea8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,125.0,3.0,af968f64999dfa6c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,129.0,3.0,85c470bfde9dd740,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,130.0,3.0,ded59079b3d1f3b0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,131.0,3.0,5b4db1f64a54cb18,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,132.0,3.0,35a2b8988c6e9d28,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,142.0,3.0,dc9a6e71719c5d69,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,143.0,3.0,77f8274baea68625,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,144.0,3.0,5fe5adc594c855f5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,145.0,4.0,9687d0748220b272,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,146.0,4.0,52a03db6182893b5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,149.0,4.0,4ffcdcbc2d7e0d90,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,158.0,4.0,9bf40b8637886496,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,160.0,4.0,f884a685f9b0ff78,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,162.0,4.0,588c302ec91f04b5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,173.0,4.0,48a4c84d71601697,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,174.0,4.0,501338ebccbeb144,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,175.0,4.0,d8c02a251640e605,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,183.0,4.0,55df956119b46844,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,184.0,4.0,6041e8d6beb39b04,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,185.0,5.0,5fb32c0d3bd3908d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,186.0,5.0,c2aac659d5899cd0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,193.0,5.0,624232dabd5b80e5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,200.0,5.0,bdc98ddcdf13818b,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,211.0,5.0,85ea18e8a19b9362,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,225.0,6.0,8d8e67c0d12af614,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,226.0,6.0,16d3cfee3f56b330,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,227.0,6.0,79c67931a155702b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,229.0,6.0,94010c6c27e39181,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,233.0,6.0,97b2a8f1a78fd351,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,237.0,6.0,f788a3a7d23522cc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,238.0,6.0,75e6a23cac423a28,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,239.0,6.0,f787960a43b88bf9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,240.0,6.0,94833c5c451b8d8a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,241.0,6.0,edd99610602a2074,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,246.0,6.0,5d05fb0489a9e329,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,247.0,6.0,90b3092b364bfd0b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,248.0,6.0,8f667469146f2d7f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,249.0,6.0,1bd2309b4f455ab3,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,254.0,6.0,31633c9033ecd123,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,260.0,6.0,0506554189f0bed9,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,261.0,6.0,48ac25eaf70714cd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,262.0,7.0,06cde784fb742a46,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,263.0,7.0,2d05012f4824bd4a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,264.0,7.0,688bc58ba8b29f95,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,266.0,7.0,ae351146039608de,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,269.0,7.0,32650b88a063af84,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,271.0,7.0,0fb67f7ec58cb0c5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,272.0,7.0,6d56a9a5392cfdd0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,273.0,7.0,54857a8b7ced6143,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,274.0,7.0,c09c4960690b8dd5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,278.0,7.0,55c70d881a8ca299,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,281.0,7.0,0c19471a2ddcb558,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,305.0,8.0,1ea7d3f7537142fc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,306.0,8.0,a4d23f50f9f13e6a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,307.0,8.0,e3f9725b27521993,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,311.0,8.0,a040971b528273aa,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,316.0,8.0,5418801d1725868a,noise_band,5,5,5,0,True,True,False
