query_id,cache_tag,maneuver,axis,C_track_available,C_track_axis,baseline_nte_median,nte_threshold,peak_err_threshold_radps,high_err_duration_threshold_s,baseline_ratio_threshold,overlap_threshold_s,active_window_available,C_track_status,C_track_safe,C_track_violation,C_track_unavailable_reason,active_window_start_s,active_window_end_s,rms_sp,rms_err,nte,peak_err,high_err_duration_s,saturation_error_overlap_s,explicit_limit_or_saturation_during_high_error,baseline_ratio_ok,raw_log_path,nonlinear_observable,nonlinear_activated_in_active_window
7b6436b0c98f6238_px4_stabilized_pitch_0_params80e3cf34a9_boundary_rate_p_x3_M0_hover_no_input_repeat0,boundary_rate_p_x3_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780996829.887,1780996916.863,0.09770401797321707,1.4505537387481542,5.802214954992617,2.330262079834938,56.42400050163269,56.42400050163269,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params80e3cf34a9_boundary_rate_p_x3_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params80e3cf34a9_boundary_rate_p_x3_Msmall_small_step_pitch_repeat0,boundary_rate_p_x3_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780996944.697,1780996944.697,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params80e3cf34a9_boundary_rate_p_x3_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_paramsf4765a8e61_boundary_rate_p_x2_M0_hover_no_input_repeat0,boundary_rate_p_x2_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780996906.465,1780996992.849,0.09211223943039266,1.2195565488248397,4.878226195299359,2.151838321122341,52.06400108337402,52.04400110244751,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_paramsf4765a8e61_boundary_rate_p_x2_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_paramsf4765a8e61_boundary_rate_p_x2_Msmall_small_step_pitch_repeat0,boundary_rate_p_x2_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997020.72,1780997020.916,0.5306683455643735,1.4944145920177663,2.816098990092267,1.9937057495117188,0.11999988555908203,0.11999988555908203,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_paramsf4765a8e61_boundary_rate_p_x2_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params1430d59759_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,boundary_rate_p_x1p5_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780996987.088,1780997069.628,0.08729785419889323,1.3292289467246696,5.3169157868986785,2.000089704990387,52.21200084686279,52.172000885009766,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params1430d59759_boundary_rate_p_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params1430d59759_boundary_rate_p_x1p5_Msmall_small_step_pitch_repeat0,boundary_rate_p_x1p5_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997095.867,1780997096.067,0.5878229330506197,1.2829552244847935,2.182553882045145,1.9125600457191467,0.12000012397766113,0.12000012397766113,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params1430d59759_boundary_rate_p_x1p5_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params2f51b42897_boundary_rate_p_x1p25_M0_hover_no_input_repeat0,boundary_rate_p_x1p25_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997061.14,1780997147.36,0.07469292902383368,1.2189941086468319,4.8759764345873275,1.8555155247449875,49.703999042510986,49.703999042510986,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params2f51b42897_boundary_rate_p_x1p25_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params2f51b42897_boundary_rate_p_x1p25_Msmall_small_step_pitch_repeat0,boundary_rate_p_x1p25_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997176.495,1780997176.687,0.35536490532557874,1.0824673565513354,3.046072756001606,1.5981769299531774,0.059999942779541016,0.059999942779541016,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params2f51b42897_boundary_rate_p_x1p25_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params1d21f1783d_boundary_rate_i_x3_M0_hover_no_input_repeat0,boundary_rate_i_x3_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997141.466,1780997141.466,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params1d21f1783d_boundary_rate_i_x3_M0_hover_no_input_repeat0/raw_log.ulg,,
8534bb1a14ed0591_px4_stabilized_pitch_0_params1d21f1783d_boundary_rate_i_x3_Msmall_small_step_pitch_repeat0,boundary_rate_i_x3_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997251.411,1780997251.411,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params1d21f1783d_boundary_rate_i_x3_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_params9d9db4f6f0_boundary_rate_d_high_x2p5_M0_hover_no_input_repeat0,boundary_rate_d_high_x2p5_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997219.336,1780997302.812,0.061477061710622206,1.1460971557695716,4.584388623078286,1.7654473893344402,48.30000185966492,48.30000185966492,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params9d9db4f6f0_boundary_rate_d_high_x2p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params9d9db4f6f0_boundary_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0,boundary_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997331.24,1780997331.452,0.47040222286243355,1.1938548363918986,2.5379447170279095,1.7627451419830322,0.10400009155273438,0.10400009155273438,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params9d9db4f6f0_boundary_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_paramsd907593da4_boundary_rate_d_high_x1p75_M0_hover_no_input_repeat0,boundary_rate_d_high_x1p75_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997293.757,1780997378.977,0.06334540465979482,1.100865071188288,4.403460284753152,1.7044785544276237,45.4960036277771,45.45600366592407,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_paramsd907593da4_boundary_rate_d_high_x1p75_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_paramsd907593da4_boundary_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0,boundary_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997407.043,1780997407.251,0.3697422843018252,0.9623485693383874,2.6027549733879245,1.39089038201416,0.07999992370605469,0.07999992370605469,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_paramsd907593da4_boundary_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params13aacf00e9_boundary_rate_d_high_x1p375_M0_hover_no_input_repeat0,boundary_rate_d_high_x1p375_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997376.122,1780997459.642,0.06381381424519231,1.1273131759702841,4.5092527038811365,1.6633137539029121,47.22000050544739,47.22000050544739,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params13aacf00e9_boundary_rate_d_high_x1p375_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params13aacf00e9_boundary_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0,boundary_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997485.234,1780997485.43,0.4530156560496959,1.0980534025692097,2.4238751749647105,1.5259603559970856,0.07999992370605469,0.07999992370605469,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params13aacf00e9_boundary_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params6c5760d832_boundary_rate_d_high_x1p188_M0_hover_no_input_repeat0,boundary_rate_d_high_x1p188_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997448.479,1780997448.499,0.051238085875766545,0.05393240012141111,0.21572960048564443,0.05775854177772999,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params6c5760d832_boundary_rate_d_high_x1p188_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params6c5760d832_boundary_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0,boundary_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997562.445,1780997562.445,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params6c5760d832_boundary_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_params6157157f97_boundary_rate_d_low_x0p35_M0_hover_no_input_repeat0,boundary_rate_d_low_x0p35_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997525.752,1780997525.752,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params6157157f97_boundary_rate_d_low_x0p35_M0_hover_no_input_repeat0/raw_log.ulg,,
8534bb1a14ed0591_px4_stabilized_pitch_0_params6157157f97_boundary_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0,boundary_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997639.991,1780997639.991,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params6157157f97_boundary_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_paramsf49668921b_boundary_att_p_x2_M0_hover_no_input_repeat0,boundary_att_p_x2_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997602.278,1780997602.298,0.08186136790924231,0.07938808959343652,0.31755235837374607,0.0840890917024808,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_paramsf49668921b_boundary_att_p_x2_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_paramsf49668921b_boundary_att_p_x2_Msmall_small_step_pitch_repeat0,boundary_att_p_x2_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997719.43,1780997719.626,0.19539834365195893,0.31595665408516654,1.2638266163406662,0.671242743730545,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_paramsf49668921b_boundary_att_p_x2_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params3bc3f74694_boundary_rate_p_boundary_low_d_M0_hover_no_input_repeat0,boundary_rate_p_boundary_low_d_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997682.564,1780997765.24,0.10678684033429969,1.48705821829134,5.94823287316536,2.27429673448205,55.95599985122681,55.95599985122681,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params3bc3f74694_boundary_rate_p_boundary_low_d_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params3bc3f74694_boundary_rate_p_boundary_low_d_Msmall_small_step_pitch_repeat0,boundary_rate_p_boundary_low_d_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997796.678,1780997796.678,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params3bc3f74694_boundary_rate_p_boundary_low_d_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_params1032eee61a_boundary_rate_p_boundary_high_i_M0_hover_no_input_repeat0,boundary_rate_p_boundary_high_i_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997760.08,1780997842.8,0.08580056205921947,1.3521641766745642,5.408656706698257,2.0319939255714417,52.99600148200989,52.976001501083374,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params1032eee61a_boundary_rate_p_boundary_high_i_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params1032eee61a_boundary_rate_p_boundary_high_i_Msmall_small_step_pitch_repeat0,boundary_rate_p_boundary_high_i_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997870.923,1780997870.923,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params1032eee61a_boundary_rate_p_boundary_high_i_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_params6b92858d48_boundary_att_p_boundary_rate_p_M0_hover_no_input_repeat0,boundary_att_p_boundary_rate_p_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997834.266,1780997920.426,0.1522950218705473,1.2868562320900028,5.147424928360011,1.9674325063824654,51.93200087547302,51.93200087547302,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params6b92858d48_boundary_att_p_boundary_rate_p_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params6b92858d48_boundary_att_p_boundary_rate_p_Msmall_small_step_pitch_repeat0,boundary_att_p_boundary_rate_p_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780997948.407,1780997948.407,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params6b92858d48_boundary_att_p_boundary_rate_p_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
e43dcb36cc95c1fc_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_att_p_x2_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,pitch,True,pitch,0.6185015549387932,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780997983.502,1780997984.098,1.395345094108549,1.1241605697004446,0.8056505694877171,3.4072173684835434,0.16000008583068848,0.16000008583068848,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/e43dcb36cc95c1fc_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_att_p_x2_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,0.7183693303609036,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998024.319,1780998025.315,1.4143044719436242,1.2045740729114747,0.8517077452608737,3.947696417570114,0.23199987411499023,0.23199987411499023,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_att_p_x2_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,0.6902178909455515,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998064.985,1780998066.385,1.713566318881633,1.3423249014459961,0.783351590571686,3.856888711452484,0.440000057220459,0.440000057220459,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
ee5d4935aca9c8b1_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_att_p_x2_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,pitch,True,pitch,0.6637205106701903,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998105.086,1780998107.294,1.3968525899954043,1.154260023816507,0.8263291574813235,4.042042374610901,0.576000452041626,0.576000452041626,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/ee5d4935aca9c8b1_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,witness_stage_c_att_p_x2_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,pitch,True,pitch,0.7325635825039425,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998142.374,1780998143.962,1.6095313078389932,1.2571052642274514,0.7810380935772414,3.730730786919594,0.38000011444091797,0.38000011444091797,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
e45caa1ebbc1530c_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,witness_stage_c_att_p_x2_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,strong_doublet_A0p7_hold1,pitch,True,pitch,0.5330093924221322,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780998183.037,1780998183.037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/e45caa1ebbc1530c_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0/raw_log.ulg,,
e45caa1ebbc1530c_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_step_pitch_0p7_strong_step_pitch_0p7_repeat0,witness_stage_c_att_p_x2_strong_step_pitch_0p7_strong_step_pitch_0p7_repeat0,strong_step_pitch_0p7,pitch,True,pitch,0.0,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1780998221.391,1780998221.391,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/e45caa1ebbc1530c_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_strong_step_pitch_0p7_strong_step_pitch_0p7_repeat0/raw_log.ulg,,
f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,witness_stage_c_att_p_x2_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,pitch,True,pitch,0.8924643702892384,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998259.567,1780998260.979,1.4582759560660308,1.1951368761242498,0.8195546742389915,3.9347895085811615,0.38000011444091797,0.38000011444091797,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramsf49668921b_witness_stage_c_att_p_x2_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
e43dcb36cc95c1fc_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,pitch,True,pitch,0.6185015549387932,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998295.253,1780998296.037,1.01455367337295,0.6338049125147855,0.6247130429360722,2.1566609144210815,0.07999992370605469,0.07999992370605469,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/e43dcb36cc95c1fc_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,0.7183693303609036,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998334.506,1780998335.506,1.047229694923859,0.76224786549391,0.7278707519359741,2.1758720576763153,0.15999984741210938,0.15999984741210938,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,0.6902178909455515,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998371.874,1780998373.266,0.9601128372483524,0.6690868337397657,0.6968835409568563,1.9673107266426086,0.11999988555908203,0.11999988555908203,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
ee5d4935aca9c8b1_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_rate_i_x3_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,pitch,True,pitch,0.6637205106701903,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1780998412.543,1780998414.347,1.036826712136042,0.6956906524989063,0.6709806415632015,2.2340597361326218,0.2200000286102295,0.2200000286102295,True,False,runs/mantis_witness_px4_stabilized_pitch_seed0_v1/queries/ee5d4935aca9c8b1_px4_stabilized_pitch_0_params1d21f1783d_witness_stage_c_rate_i_x3_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
