cell_id,probe_label,repeat_idx,measured_axis,peak,threshold,rho,query_id,theta_hash,cache_tag,query_retry_count
G12,pitch_throttle_plusplus_full,0,climb_rate,0.0409374982118606,0.30000000000000004,0.25906250178813944,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat0,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat0,0
G12,pitch_throttle_plusplus_full,1,xy_velocity,0.1684763155057872,1.0,0.8315236844942128,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat1,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat1,0
G12,pitch_throttle_plusplus_full,1,climb_rate,0.0366902239620685,0.30000000000000004,0.26330977603793154,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat1,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat1,0
G12,pitch_throttle_plusplus_full,2,xy_velocity,0.20310795550150046,1.0,0.7968920444984995,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat2,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat2,0
G12,pitch_throttle_plusplus_full,2,climb_rate,0.0449911952018737,0.30000000000000004,0.2550088047981263,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat2,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat2,0
G12,pitch_throttle_plusplus_full,3,xy_velocity,0.17321358477196427,1.0,0.8267864152280358,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat3,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat3,0
G12,pitch_throttle_plusplus_full,3,climb_rate,0.0374743863940238,0.30000000000000004,0.26252561360597626,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat3,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat3,0
G12,pitch_throttle_plusplus_full,4,xy_velocity,0.18577684094055644,1.0,0.8142231590594435,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat4,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat4,0
G12,pitch_throttle_plusplus_full,4,climb_rate,0.0396186001598835,0.30000000000000004,0.26038139984011655,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat4,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat4,0
G12,pitch_throttle_plusminus_full,0,xy_velocity,0.35762847254517544,1.0,0.6423715274548245,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat0,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat0,0
G12,pitch_throttle_plusminus_full,0,climb_rate,0.0721171051263809,0.30000000000000004,0.22788289487361912,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat0,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat0,0
G12,pitch_throttle_plusminus_full,1,xy_velocity,0.3281129496495788,1.0,0.6718870503504212,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat1,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat1,0
G12,pitch_throttle_plusminus_full,1,climb_rate,0.061564601957798,0.30000000000000004,0.23843539804220204,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat1,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat1,0
G12,pitch_throttle_plusminus_full,2,xy_velocity,0.31965285704956775,1.0,0.6803471429504322,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat2,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat2,0
G12,pitch_throttle_plusminus_full,2,climb_rate,0.0668260902166366,0.30000000000000004,0.23317390978336344,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat2,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat2,0
G12,pitch_throttle_plusminus_full,3,xy_velocity,0.34847729331760147,1.0,0.6515227066823985,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat3,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat3,0
G12,pitch_throttle_plusminus_full,3,climb_rate,0.0776568129658699,0.30000000000000004,0.22234318703413014,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat3,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat3,0
G12,pitch_throttle_plusminus_full,4,xy_velocity,0.30005279196507606,1.0,0.6999472080349239,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat4,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat4,0
G12,pitch_throttle_plusminus_full,4,climb_rate,0.0563115552067756,0.30000000000000004,0.24368844479322443,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat4,8bbf73f83420b94f,contract_grid_G12_pitch_throttle_plusminus_full_repeat4,0
