trigger_id,step_index,phase,action,accepted,memo_hit,skipped_reason,j5_points_used_after,query_repeats_used_after,candidate_theta_hash,candidate_support_size_abs_gt_0p1,candidate_active_channels_abs_gt_0p1,candidate_active_group_ids_abs_gt_0p1,details_json,candidate_eval_id,candidate_robustness_class,candidate_max_abs_theta,candidate_rho_mean_post_neutral_xy_velocity,candidate_rho_std_post_neutral_xy_velocity,candidate_rho_margin_2sigma_post_neutral_xy_velocity
3,32,support_ddmin,outer0_remove_01_of_15,False,False,,28,140,a8d07d17b7634c5a,14,"pitch,roll","9,12,13,16,17,20,21,24,25,28,29,32,33,37","{""granularity"": 11, ""group_ids"": [36], ""outer_pass"": 0}",144,noise_band,0.487850420859846,-0.054524966375457916,0.03433926334696976,0.014153560318481605
3,33,support_ddmin,outer0_remove_01_of_15,False,False,,29,145,203236d226bf5073,14,"pitch,roll","9,12,13,16,17,20,21,24,25,28,29,32,33,36","{""granularity"": 11, ""group_ids"": [37], ""outer_pass"": 0}",145,noise_band,0.487850420859846,-0.046222947308553274,0.02629095807000492,0.00635896883145657
3,34,support_ddmin,outer0_remove_01_of_15,False,False,,30,150,ec5261813504f98b,14,"pitch,roll","12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [9], ""outer_pass"": 0}",146,noise_band,0.487850420859846,0.020176318421887517,0.0363857487515414,0.09294781592497031
3,35,support_ddmin,outer0_remove_01_of_15,True,False,,31,155,416f1da14a60ec24,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [12], ""outer_pass"": 0}",147,robust_violation,0.487850420859846,-0.07518102987092412,0.023567988431188226,-0.02804505300854767
3,36,support_ddmin,outer0_remove_01_of_14,False,True,,31,155,2e0dd4208176ac10,13,"pitch,roll","13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [9], ""outer_pass"": 0}",137,noise_band,0.487850420859846,0.02834977629872677,0.02980338463799363,0.08795654557471402
3,37,support_ddmin,outer0_remove_01_of_14,False,False,,32,160,72a6bc482209ad9d,13,"pitch,roll","9,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [13], ""outer_pass"": 0}",148,robust_safe,0.487850420859846,0.13386108568457394,0.0243657519086014,0.18259258950177676
3,38,support_ddmin,outer0_remove_01_of_14,False,False,,33,165,0ec41e2744e63cae,13,"pitch,roll","9,13,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [16], ""outer_pass"": 0}",149,noise_band,0.487850420859846,-0.009841821354375124,0.016806595287454783,0.023771369220534442
3,39,amplitude_bisection,outer0_iter00_scale0p5000,False,False,,34,170,fa4193be9d80c834,11,"pitch,roll","9,13,16,17,20,21,24,25,29,32,33","{""iteration"": 0, ""outer_pass"": 0, ""scale"": 0.5}",150,robust_safe,0.243925210429923,0.8097287119291188,0.008469749493402522,0.8266682109159238
3,40,amplitude_bisection,outer0_iter01_scale0p7500,False,False,,35,175,24a332040729ee4d,13,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 1, ""outer_pass"": 0, ""scale"": 0.75}",151,robust_safe,0.3658878156448845,0.3976035399016741,0.007450942970900955,0.412505425843476
3,41,amplitude_bisection,outer0_iter02_scale0p8750,False,False,,36,180,52185b89f9f76e7c,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 2, ""outer_pass"": 0, ""scale"": 0.875}",152,robust_safe,0.42686911825236523,0.19660073757380142,0.027555094725125018,0.25171092702405146
3,42,amplitude_bisection,outer0_iter03_scale0p9375,False,False,,37,185,76e27abd95923ac6,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 3, ""outer_pass"": 0, ""scale"": 0.9375}",153,robust_safe,0.4573597695561056,0.060322252774993326,0.017368252341638024,0.09505875745826937
3,43,amplitude_bisection,outer0_iter04_scale0p9688,False,False,,38,190,35ca7d21359a8776,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 4, ""outer_pass"": 0, ""scale"": 0.96875}",154,noise_band,0.4726050952079758,0.028038560739207054,0.025803179879574444,0.07964492049835595
3,44,amplitude_bisection,outer0_iter05_scale0p9844,False,False,,39,195,a19cea22430ae277,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 5, ""outer_pass"": 0, ""scale"": 0.984375}",155,noise_band,0.4802277580339109,-0.03315528766095617,0.020620071903228593,0.008084856145501015
3,45,amplitude_bisection,outer0_iter06_scale0p9922,False,False,,40,200,f090c5eefb26d5ef,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 6, ""outer_pass"": 0, ""scale"": 0.9921875}",156,noise_band,0.48403908944687846,-0.023738199052850774,0.02247573367361803,0.021213268294385287
3,46,amplitude_bisection,outer1_iter00_scale0p5000,False,True,,40,200,fa4193be9d80c834,11,"pitch,roll","9,13,16,17,20,21,24,25,29,32,33","{""iteration"": 0, ""outer_pass"": 1, ""scale"": 0.5}",150,robust_safe,0.243925210429923,0.8097287119291188,0.008469749493402522,0.8266682109159238
3,47,amplitude_bisection,outer1_iter01_scale0p7500,False,True,,40,200,24a332040729ee4d,13,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 1, ""outer_pass"": 1, ""scale"": 0.75}",151,robust_safe,0.3658878156448845,0.3976035399016741,0.007450942970900955,0.412505425843476
3,48,amplitude_bisection,outer1_iter02_scale0p8750,False,True,,40,200,52185b89f9f76e7c,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 2, ""outer_pass"": 1, ""scale"": 0.875}",152,robust_safe,0.42686911825236523,0.19660073757380142,0.027555094725125018,0.25171092702405146
3,49,amplitude_bisection,outer1_iter03_scale0p9375,False,True,,40,200,76e27abd95923ac6,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 3, ""outer_pass"": 1, ""scale"": 0.9375}",153,robust_safe,0.4573597695561056,0.060322252774993326,0.017368252341638024,0.09505875745826937
3,50,amplitude_bisection,outer1_iter04_scale0p9688,False,True,,40,200,35ca7d21359a8776,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 4, ""outer_pass"": 1, ""scale"": 0.96875}",154,noise_band,0.4726050952079758,0.028038560739207054,0.025803179879574444,0.07964492049835595
3,51,amplitude_bisection,outer1_iter05_scale0p9844,False,True,,40,200,a19cea22430ae277,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 5, ""outer_pass"": 1, ""scale"": 0.984375}",155,noise_band,0.4802277580339109,-0.03315528766095617,0.020620071903228593,0.008084856145501015
3,52,amplitude_bisection,outer1_iter06_scale0p9922,False,True,,40,200,f090c5eefb26d5ef,14,"pitch,roll","9,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 6, ""outer_pass"": 1, ""scale"": 0.9921875}",156,noise_band,0.48403908944687846,-0.023738199052850774,0.02247573367361803,0.021213268294385287
4,1,start,cached_arm_b_start,True,True,,0,0,ab43f439d631c517,37,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""selection_bucket"": ""arm_b_interior""}",arm_b_127,robust_violation,0.465675401729853,-0.0838937977184679,0.0307774098258228,-0.0223389780668223
4,2,whole_channel,zero_throttle,True,False,,1,5,dd6f0fa3ddbe137f,27,"pitch,roll,yaw","0,1,5,6,8,9,10,12,13,14,16,17,18,20,21,22,24,25,26,28,29,32,33,34,36,37,38","{""group_ids"": [3, 7, 11, 15, 19, 23, 27, 31, 35, 39]}",157,robust_violation,0.465675401729853,-0.11825414805316062,0.044714627960443995,-0.028824892132272628
4,3,whole_channel,zero_yaw,True,False,,2,10,6e3c818dc00273e4,19,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""group_ids"": [2, 6, 10, 14, 18, 22, 26, 30, 34, 38]}",158,robust_violation,0.465675401729853,-0.09879263730463927,0.016131140105119297,-0.06653035709440068
4,4,support_ddmin,outer0_remove_10_of_19,False,False,,3,15,9566f7cb122aed03,9,"pitch,roll","21,24,25,28,29,32,33,36,37","{""granularity"": 2, ""group_ids"": [0, 1, 5, 8, 9, 12, 13, 16, 17, 20], ""outer_pass"": 0}",159,robust_safe,0.3987682528129929,0.47981710685242707,0.03145052682791572,0.5427181605082585
4,5,support_ddmin,outer0_remove_09_of_19,False,False,,4,20,7a1fa062e073e399,11,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21","{""granularity"": 2, ""group_ids"": [21, 24, 25, 28, 29, 32, 33, 36, 37], ""outer_pass"": 0}",160,robust_safe,0.35177064625661153,0.9606553723842725,0.006970763204502345,0.9745968987932772
4,6,support_ddmin,outer0_remove_05_of_19,False,False,,5,25,c3eb0bbe1a966ed6,14,"pitch,roll","12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 4, ""group_ids"": [0, 1, 5, 8, 9], ""outer_pass"": 0}",161,robust_safe,0.465675401729853,0.07862594435649603,0.019923770216445313,0.11847348478938666
4,7,support_ddmin,outer0_remove_05_of_19,False,False,,6,30,152f704fd1b15497,14,"pitch,roll","0,1,5,8,9,21,24,25,28,29,32,33,36,37","{""granularity"": 4, ""group_ids"": [12, 13, 16, 17, 20], ""outer_pass"": 0}",162,robust_safe,0.3987682528129929,0.4203903942047836,0.015334606913300903,0.4510596080313854
4,8,support_ddmin,outer0_remove_05_of_19,False,False,,7,35,ebfa2dbe6464d03d,15,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,32,33,36,37","{""granularity"": 4, ""group_ids"": [21, 24, 25, 28, 29], ""outer_pass"": 0}",163,robust_safe,0.35177064625661153,0.8779466008431388,0.011418581355563815,0.9007837635542665
4,9,support_ddmin,outer0_remove_04_of_19,False,False,,8,40,48495328c5da587f,15,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,24,25,28,29","{""granularity"": 4, ""group_ids"": [32, 33, 36, 37], ""outer_pass"": 0}",164,robust_safe,0.465675401729853,0.47034838609340446,0.0339814343198137,0.5383112547330319
4,10,support_ddmin,outer0_remove_03_of_19,False,False,,9,45,4bca48228f9bedb6,16,"pitch,roll","8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [0, 1, 5], ""outer_pass"": 0}",165,noise_band,0.465675401729853,0.006010641377933279,0.013919422578055016,0.03384948653404331
4,11,support_ddmin,outer0_remove_03_of_19,False,False,,10,50,6760276dd05ae500,16,"pitch,roll","0,1,5,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [8, 9, 12], ""outer_pass"": 0}",166,noise_band,0.465675401729853,0.03746866050583395,0.0319454208700835,0.10135950224600096
4,12,support_ddmin,outer0_remove_03_of_19,False,False,,11,55,d49134cccf5e0eb8,16,"pitch,roll","0,1,5,8,9,12,20,21,24,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [13, 16, 17], ""outer_pass"": 0}",167,robust_safe,0.40649723606677823,0.2836723578496555,0.02280142316697858,0.32927520418361267
4,13,support_ddmin,outer0_remove_02_of_19,False,False,,12,60,b2e3cd1c7457d8a4,18,"pitch,roll","0,1,5,8,9,12,13,16,17,21,24,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [20, 21], ""outer_pass"": 0}",168,robust_safe,0.35177064625661153,0.19044791849197742,0.020529523369535722,0.23150696523104886
4,14,support_ddmin,outer0_remove_02_of_19,False,False,,13,65,8cb389a32a94a28b,18,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [24, 25], ""outer_pass"": 0}",169,robust_safe,0.465675401729853,0.07975789413822745,0.011830268940167084,0.10341843201856163
4,15,support_ddmin,outer0_remove_02_of_19,False,False,,14,70,ff6d47ee548fd3c3,19,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 8, ""group_ids"": [28, 29], ""outer_pass"": 0}",170,noise_band,0.465675401729853,-0.00023563284218388602,0.020442205524886053,0.04064877820758822
4,16,support_ddmin,outer0_remove_02_of_19,False,False,,15,75,20806fc0fa1de07c,17,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,24,25,28,29,36,37","{""granularity"": 8, ""group_ids"": [32, 33], ""outer_pass"": 0}",171,robust_safe,0.465675401729853,0.39528539178036926,0.05068979833810411,0.49666498845657747
4,17,support_ddmin,outer0_remove_02_of_19,False,False,,16,80,ddc0f48a55d893ae,17,"pitch,roll","0,1,5,8,9,12,13,16,17,20,21,24,25,28,29,32,33","{""granularity"": 8, ""group_ids"": [36, 37], ""outer_pass"": 0}",172,noise_band,0.465675401729853,-0.0070607320595242,0.03066913038750261,0.05427752871548102
4,18,support_ddmin,outer0_remove_02_of_19,True,False,,17,85,f2653221fafc40b9,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 16, ""group_ids"": [0, 1], ""outer_pass"": 0}",173,robust_violation,0.465675401729853,-0.06820474784565463,0.018431073124033897,-0.03134260159758683
4,19,support_ddmin,outer0_remove_02_of_17,False,False,,18,90,74cf1f4f88469fff,15,"pitch,roll","9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [5, 8], ""outer_pass"": 0}",174,noise_band,0.465675401729853,-0.016456788884508477,0.016908584910200666,0.017360380935892854
4,20,support_ddmin,outer0_remove_02_of_17,False,False,,19,95,6b2e1aa0eee35739,15,"pitch,roll","5,8,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [9, 12], ""outer_pass"": 0}",175,noise_band,0.465675401729853,-0.041172960618457696,0.020702056444279467,0.00023115227010123834
4,21,support_ddmin,outer0_remove_01_of_17,False,False,,20,100,aa8a6b712f953624,16,"pitch,roll","5,8,9,12,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [13], ""outer_pass"": 0}",176,noise_band,0.465675401729853,-0.01719472974835774,0.021481427067746188,0.025768124387134637
4,22,support_ddmin,outer0_remove_01_of_17,False,False,,21,105,5ff835f8dd33324d,16,"pitch,roll","5,8,9,12,13,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [16], ""outer_pass"": 0}",177,noise_band,0.465675401729853,-0.039622629743357084,0.04066745125541887,0.04171227276748065
4,23,support_ddmin,outer0_remove_01_of_17,False,False,,22,110,5386bf60124443f3,16,"pitch,roll","5,8,9,12,13,16,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [17], ""outer_pass"": 0}",178,robust_safe,0.40649723606677823,0.06563167117921531,0.013787876050122229,0.09320742327945977
4,24,support_ddmin,outer0_remove_01_of_17,False,False,,23,115,7667f911399a7df0,16,"pitch,roll","5,8,9,12,13,16,17,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [20], ""outer_pass"": 0}",179,noise_band,0.465675401729853,0.019731157057623606,0.013265807951322092,0.04626277296026779
4,25,support_ddmin,outer0_remove_01_of_17,False,False,,24,120,847cf8c6d780fa88,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [21], ""outer_pass"": 0}",180,robust_safe,0.40649723606677823,0.09626344457845466,0.02295703082995406,0.14217750623836278
4,26,support_ddmin,outer0_remove_01_of_17,False,False,,25,125,a843fb26bf66fea8,16,"pitch,roll","5,8,9,12,13,16,17,20,21,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [24], ""outer_pass"": 0}",181,noise_band,0.465675401729853,0.02516318434236182,0.014961870138971418,0.05508692462030466
4,27,support_ddmin,outer0_remove_01_of_17,False,False,,26,130,578be38800d37ea6,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [25], ""outer_pass"": 0}",182,noise_band,0.465675401729853,0.018664104900997548,0.02464525286279454,0.06795461062658663
4,28,support_ddmin,outer0_remove_01_of_17,True,False,,27,135,a124bef3d06cf194,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 15, ""group_ids"": [28], ""outer_pass"": 0}",183,robust_violation,0.465675401729853,-0.04478900560007108,0.01618669909515806,-0.012415607409754961
4,29,support_ddmin,outer0_remove_02_of_17,False,False,,28,140,10e53044b9af90af,15,"pitch,roll","9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [5, 8], ""outer_pass"": 0}",184,noise_band,0.465675401729853,0.015400985061545214,0.03564464590331887,0.08669027686818295
4,30,support_ddmin,outer0_remove_02_of_17,False,False,,29,145,f1a2fd2ef86733a8,15,"pitch,roll","5,8,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [9, 12], ""outer_pass"": 0}",185,noise_band,0.465675401729853,-0.01919161838516099,0.014214543177000782,0.009237467968840573
4,31,support_ddmin,outer0_remove_02_of_17,False,False,,30,150,3922d5bc4848e9c6,15,"pitch,roll","5,8,9,12,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [13, 16], ""outer_pass"": 0}",186,robust_safe,0.465675401729853,0.0811789626374579,0.03820804248703437,0.15759504761152665
4,32,support_ddmin,outer0_remove_01_of_17,False,False,,31,155,2c8ffdfc64a04afe,16,"pitch,roll","5,8,9,12,13,16,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [17], ""outer_pass"": 0}",187,robust_safe,0.40649723606677823,0.11204887900100033,0.01952096568023935,0.15109081036147903
4,33,support_ddmin,outer0_remove_01_of_17,False,False,,32,160,2970906bf97cac8e,16,"pitch,roll","5,8,9,12,13,16,17,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [20], ""outer_pass"": 0}",188,robust_safe,0.465675401729853,0.06265508019668424,0.027484857487196257,0.11762479517107675
4,34,support_ddmin,outer0_remove_01_of_17,False,False,,33,165,780756a98436e3ce,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""granularity"": 14, ""group_ids"": [21], ""outer_pass"": 0}",189,robust_safe,0.40649723606677823,0.1920740711451924,0.04871339097520922,0.28950085309561086
4,35,amplitude_bisection,outer0_iter00_scale0p5000,False,False,,34,170,85a103eb037d46ec,12,"pitch,roll","8,9,13,16,17,20,21,24,25,29,32,33","{""iteration"": 0, ""outer_pass"": 0, ""scale"": 0.5}",190,robust_safe,0.2328377008649265,0.8307926341473195,0.007060451269355705,0.844913536686031
4,36,amplitude_bisection,outer0_iter01_scale0p7500,False,False,,35,175,a579f108b2a2f0d9,15,"pitch,roll","8,9,12,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 1, ""outer_pass"": 0, ""scale"": 0.75}",191,robust_safe,0.34925655129738975,0.4655330010401554,0.022950667401428964,0.5114343358430133
4,37,amplitude_bisection,outer0_iter02_scale0p8750,False,False,,36,180,716d10c76f48cecc,16,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 2, ""outer_pass"": 0, ""scale"": 0.875}",192,robust_safe,0.4074659765136214,0.25444766219690235,0.024523214534918434,0.3034940912667392
4,38,amplitude_bisection,outer0_iter03_scale0p9375,False,False,,37,185,86e398b592807e0d,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 3, ""outer_pass"": 0, ""scale"": 0.9375}",193,robust_safe,0.4365706891217372,0.07968509421525553,0.016608362824621588,0.11290181986449871
4,39,amplitude_bisection,outer0_iter04_scale0p9688,False,False,,38,190,bab495b942526fbd,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 4, ""outer_pass"": 0, ""scale"": 0.96875}",194,noise_band,0.45112304542579507,0.02301358155954889,0.02091027113822477,0.06483412383599843
4,40,amplitude_bisection,outer0_iter05_scale0p9844,False,False,,39,195,b0f264c2ef1b225c,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 5, ""outer_pass"": 0, ""scale"": 0.984375}",195,noise_band,0.45839922357782403,0.003023554069336165,0.024842862592959317,0.0527092792552548
4,41,amplitude_bisection,outer0_iter06_scale0p9922,False,False,,40,200,c8ac328f0431cbc5,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 6, ""outer_pass"": 0, ""scale"": 0.9921875}",196,noise_band,0.4620373126538385,-0.01715425271088804,0.03128150884028384,0.045408764969679646
4,42,amplitude_bisection,outer1_iter00_scale0p5000,False,True,,40,200,85a103eb037d46ec,12,"pitch,roll","8,9,13,16,17,20,21,24,25,29,32,33","{""iteration"": 0, ""outer_pass"": 1, ""scale"": 0.5}",190,robust_safe,0.2328377008649265,0.8307926341473195,0.007060451269355705,0.844913536686031
4,43,amplitude_bisection,outer1_iter01_scale0p7500,False,True,,40,200,a579f108b2a2f0d9,15,"pitch,roll","8,9,12,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 1, ""outer_pass"": 1, ""scale"": 0.75}",191,robust_safe,0.34925655129738975,0.4655330010401554,0.022950667401428964,0.5114343358430133
4,44,amplitude_bisection,outer1_iter02_scale0p8750,False,True,,40,200,716d10c76f48cecc,16,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,37","{""iteration"": 2, ""outer_pass"": 1, ""scale"": 0.875}",192,robust_safe,0.4074659765136214,0.25444766219690235,0.024523214534918434,0.3034940912667392
4,45,amplitude_bisection,outer1_iter03_scale0p9375,False,True,,40,200,86e398b592807e0d,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 3, ""outer_pass"": 1, ""scale"": 0.9375}",193,robust_safe,0.4365706891217372,0.07968509421525553,0.016608362824621588,0.11290181986449871
4,46,amplitude_bisection,outer1_iter04_scale0p9688,False,True,,40,200,bab495b942526fbd,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 4, ""outer_pass"": 1, ""scale"": 0.96875}",194,noise_band,0.45112304542579507,0.02301358155954889,0.02091027113822477,0.06483412383599843
4,47,amplitude_bisection,outer1_iter05_scale0p9844,False,True,,40,200,b0f264c2ef1b225c,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 5, ""outer_pass"": 1, ""scale"": 0.984375}",195,noise_band,0.45839922357782403,0.003023554069336165,0.024842862592959317,0.0527092792552548
4,48,amplitude_bisection,outer1_iter06_scale0p9922,False,True,,40,200,c8ac328f0431cbc5,17,"pitch,roll","5,8,9,12,13,16,17,20,21,24,25,28,29,32,33,36,37","{""iteration"": 6, ""outer_pass"": 1, ""scale"": 0.9921875}",196,noise_band,0.4620373126538385,-0.01715425271088804,0.03128150884028384,0.045408764969679646
5,1,start,cached_arm_b_start,True,True,,0,0,f3371426609c9483,37,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""selection_bucket"": ""arm_b_interior""}",arm_b_128,robust_violation,0.4545878921648565,-0.0618370567102466,0.016078125165872,-0.0296808063785026
5,2,whole_channel,zero_throttle,False,False,,1,5,8df833a028a6d5c4,27,"pitch,roll,yaw","0,1,5,6,8,9,10,12,13,14,16,17,18,20,21,22,24,25,26,28,29,32,33,34,36,37,38","{""group_ids"": [3, 7, 11, 15, 19, 23, 27, 31, 35, 39]}",197,noise_band,0.4545878921648565,-0.03735175480063382,0.029913724916501818,0.02247569503236982
5,3,whole_channel,zero_yaw,False,False,,2,10,333016688955989e,29,"pitch,roll,throttle","0,1,3,5,7,8,9,11,12,13,15,16,17,19,20,21,23,24,25,27,28,29,31,32,33,35,36,37,39","{""group_ids"": [2, 6, 10, 14, 18, 22, 26, 30, 34, 38]}",198,noise_band,0.4545878921648565,-0.040207924555150876,0.03068888465303141,0.021169844750911944
5,4,support_ddmin,outer0_remove_19_of_37,False,False,,3,15,5d5ae6abc10ece35,18,"pitch,roll,throttle,yaw","21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 2, ""group_ids"": [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], ""outer_pass"": 0}",199,robust_safe,0.4451340708676097,0.5342064537261386,0.033553838252477576,0.6013141302310938
5,5,support_ddmin,outer0_remove_18_of_37,False,False,,4,20,51cadfe0b63c5089,20,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22","{""granularity"": 2, ""group_ids"": [21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39], ""outer_pass"": 0}",200,robust_safe,0.4216635827181664,0.9569890208428443,0.007115366884573011,0.9712197546119904
5,6,support_ddmin,outer0_remove_10_of_37,False,False,,5,25,a42b8982b6d8a58b,27,"pitch,roll,throttle,yaw","12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 4, ""group_ids"": [0, 1, 3, 5, 6, 7, 8, 9, 10, 11], ""outer_pass"": 0}",201,robust_safe,0.4545878921648565,0.09974358380701195,0.012162365580775197,0.12406831496856235
5,7,support_ddmin,outer0_remove_09_of_37,False,False,,6,30,ae63ab59b0aa410b,28,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 4, ""group_ids"": [12, 13, 14, 15, 16, 17, 18, 19, 20], ""outer_pass"": 0}",202,robust_safe,0.4451340708676097,0.4480421019527583,0.021703159906645144,0.4914484217660486
5,8,support_ddmin,outer0_remove_09_of_37,False,False,,7,35,3219cc04099c631c,29,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,31,32,33,34,35,36,37,38,39","{""granularity"": 4, ""group_ids"": [21, 22, 23, 24, 25, 26, 27, 28, 29], ""outer_pass"": 0}",203,robust_safe,0.4451340708676097,0.9034080581726236,0.004777557317258539,0.9129631728071407
5,9,support_ddmin,outer0_remove_09_of_37,False,False,,8,40,ab03caee7fd4e97b,28,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29","{""granularity"": 4, ""group_ids"": [31, 32, 33, 34, 35, 36, 37, 38, 39], ""outer_pass"": 0}",204,robust_safe,0.4545878921648565,0.4899227237523814,0.05788632584724557,0.6056953754468726
5,10,support_ddmin,outer0_remove_05_of_37,False,False,,9,45,cd2d02900785cbbb,32,"pitch,roll,throttle,yaw","7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [0, 1, 3, 5, 6], ""outer_pass"": 0}",205,robust_safe,0.4545878921648565,0.03411419929024091,0.011181431632053348,0.056477062554347604
