group_id,channel,window_id,t_start,t_end,boundary_theta_hash,sign,repeat_idx,delta_probe,projection_linf,theta_hash,query_id,query_retry_count,rho_post_neutral_alt_drift,rho_post_neutral_xy_drift,rho_post_neutral_xy_velocity
23,throttle,5,2.5,3.0,8da972d72aa8c361,+,3,0.2,0.0,a0a9e05d8f545755,a0a9e05d8f545755_px4_position_0_alt_drift_h1_g23_plus_repeat3,0,0.043186187744140625,1.9707158514041654,0.9714327513903259
23,throttle,5,2.5,3.0,8da972d72aa8c361,+,4,0.2,0.0,a0a9e05d8f545755,a0a9e05d8f545755_px4_position_0_alt_drift_h1_g23_plus_repeat4,0,0.011753082275390625,1.9463301625661722,0.9596457651188197
23,throttle,5,2.5,3.0,8da972d72aa8c361,-,0,0.2,0.0,5df6ba1c03f72fcd,5df6ba1c03f72fcd_px4_position_0_alt_drift_h1_g23_minus_repeat0,0,0.030869483947753906,1.9505769030391098,0.965534328683894
23,throttle,5,2.5,3.0,8da972d72aa8c361,-,1,0.2,0.0,5df6ba1c03f72fcd,5df6ba1c03f72fcd_px4_position_0_alt_drift_h1_g23_minus_repeat1,0,0.04890155792236328,1.9615589853020237,0.9642711015945907
23,throttle,5,2.5,3.0,8da972d72aa8c361,-,2,0.2,0.0,5df6ba1c03f72fcd,5df6ba1c03f72fcd_px4_position_0_alt_drift_h1_g23_minus_repeat2,0,0.048694610595703125,1.9853947604115878,0.9782558341292472
23,throttle,5,2.5,3.0,8da972d72aa8c361,-,3,0.2,0.0,5df6ba1c03f72fcd,5df6ba1c03f72fcd_px4_position_0_alt_drift_h1_g23_minus_repeat3,0,0.055352210998535156,1.9498860003612508,0.9472046135814213
23,throttle,5,2.5,3.0,8da972d72aa8c361,-,4,0.2,0.0,5df6ba1c03f72fcd,5df6ba1c03f72fcd_px4_position_0_alt_drift_h1_g23_minus_repeat4,0,0.05947303771972656,1.9776945540769988,0.9701748486277657
24,roll,6,3.0,3.5,8da972d72aa8c361,+,0,0.2,0.0,b85c88c1e81995de,b85c88c1e81995de_px4_position_0_alt_drift_h1_g24_plus_repeat0,0,0.022728919982910156,1.9791206492783062,0.981362544772791
24,roll,6,3.0,3.5,8da972d72aa8c361,+,1,0.2,0.0,b85c88c1e81995de,b85c88c1e81995de_px4_position_0_alt_drift_h1_g24_plus_repeat1,0,0.037346839904785156,1.951589005748877,0.967737189187685
24,roll,6,3.0,3.5,8da972d72aa8c361,+,2,0.2,0.0,b85c88c1e81995de,b85c88c1e81995de_px4_position_0_alt_drift_h1_g24_plus_repeat2,0,0.03088092803955078,1.9690630322325413,0.9745458153900811
24,roll,6,3.0,3.5,8da972d72aa8c361,+,3,0.2,0.0,b85c88c1e81995de,b85c88c1e81995de_px4_position_0_alt_drift_h1_g24_plus_repeat3,0,0.026830673217773438,1.9689538136453884,0.9731188533702876
24,roll,6,3.0,3.5,8da972d72aa8c361,+,4,0.2,0.0,b85c88c1e81995de,b85c88c1e81995de_px4_position_0_alt_drift_h1_g24_plus_repeat4,0,0.010672569274902344,1.955584401670961,0.9653303056454189
24,roll,6,3.0,3.5,8da972d72aa8c361,-,0,0.2,0.0,2b03e44ba58e5e0b,2b03e44ba58e5e0b_px4_position_0_alt_drift_h1_g24_minus_repeat0,0,-0.015356063842773438,1.948619542491184,0.9665741423414249
24,roll,6,3.0,3.5,8da972d72aa8c361,-,1,0.2,0.0,2b03e44ba58e5e0b,2b03e44ba58e5e0b_px4_position_0_alt_drift_h1_g24_minus_repeat1,0,0.021274566650390625,1.9567191864694766,0.9736289827989135
24,roll,6,3.0,3.5,8da972d72aa8c361,-,2,0.2,0.0,2b03e44ba58e5e0b,2b03e44ba58e5e0b_px4_position_0_alt_drift_h1_g24_minus_repeat2,0,0.057114601135253906,1.968978799941014,0.96381077532744
24,roll,6,3.0,3.5,8da972d72aa8c361,-,3,0.2,0.0,2b03e44ba58e5e0b,2b03e44ba58e5e0b_px4_position_0_alt_drift_h1_g24_minus_repeat3,0,0.008996963500976562,1.9496177593298352,0.9554144551411692
24,roll,6,3.0,3.5,8da972d72aa8c361,-,4,0.2,0.0,2b03e44ba58e5e0b,2b03e44ba58e5e0b_px4_position_0_alt_drift_h1_g24_minus_repeat4,0,-0.0007104873657226562,1.9429853446598433,0.9651949005927016
25,pitch,6,3.0,3.5,8da972d72aa8c361,+,0,0.2,0.0,9bac95e9be8be9ec,9bac95e9be8be9ec_px4_position_0_alt_drift_h1_g25_plus_repeat0,0,-0.0009021759033203125,1.971326736725149,0.9669366002456466
25,pitch,6,3.0,3.5,8da972d72aa8c361,+,1,0.2,0.0,9bac95e9be8be9ec,9bac95e9be8be9ec_px4_position_0_alt_drift_h1_g25_plus_repeat1,0,0.024202346801757812,1.956176397394836,0.9773153459951434
25,pitch,6,3.0,3.5,8da972d72aa8c361,+,2,0.2,0.0,9bac95e9be8be9ec,9bac95e9be8be9ec_px4_position_0_alt_drift_h1_g25_plus_repeat2,0,-0.0019016265869140625,1.960616174000308,0.9639022077768862
25,pitch,6,3.0,3.5,8da972d72aa8c361,+,3,0.2,0.0,9bac95e9be8be9ec,9bac95e9be8be9ec_px4_position_0_alt_drift_h1_g25_plus_repeat3,0,0.0066051483154296875,1.9632845475594012,0.9737726774096517
25,pitch,6,3.0,3.5,8da972d72aa8c361,+,4,0.2,0.0,9bac95e9be8be9ec,9bac95e9be8be9ec_px4_position_0_alt_drift_h1_g25_plus_repeat4,0,0.04249000549316406,1.9505946341700928,0.9624863844657119
25,pitch,6,3.0,3.5,8da972d72aa8c361,-,0,0.2,0.0,0b449f196bcdcb39,0b449f196bcdcb39_px4_position_0_alt_drift_h1_g25_minus_repeat0,0,0.040856361389160156,1.9626495526452585,0.9758277426756773
25,pitch,6,3.0,3.5,8da972d72aa8c361,-,1,0.2,0.0,0b449f196bcdcb39,0b449f196bcdcb39_px4_position_0_alt_drift_h1_g25_minus_repeat1,0,0.031868934631347656,1.9391387733647785,0.9587053049126164
25,pitch,6,3.0,3.5,8da972d72aa8c361,-,2,0.2,0.0,0b449f196bcdcb39,0b449f196bcdcb39_px4_position_0_alt_drift_h1_g25_minus_repeat2,0,0.013773918151855469,1.9798937576276219,0.9664592138196191
25,pitch,6,3.0,3.5,8da972d72aa8c361,-,3,0.2,0.0,0b449f196bcdcb39,0b449f196bcdcb39_px4_position_0_alt_drift_h1_g25_minus_repeat3,0,0.022284507751464844,1.9372442420161693,0.9624186818103312
25,pitch,6,3.0,3.5,8da972d72aa8c361,-,4,0.2,0.0,0b449f196bcdcb39,0b449f196bcdcb39_px4_position_0_alt_drift_h1_g25_minus_repeat4,0,-0.014385223388671875,1.9585312278272027,0.9637183116101218
26,yaw,6,3.0,3.5,8da972d72aa8c361,+,0,0.2,0.0,dfb62fcba0071b76,dfb62fcba0071b76_px4_position_0_alt_drift_h1_g26_plus_repeat0,0,0.009358406066894531,1.9689399581528535,0.9570732009643699
26,yaw,6,3.0,3.5,8da972d72aa8c361,+,1,0.2,0.0,dfb62fcba0071b76,dfb62fcba0071b76_px4_position_0_alt_drift_h1_g26_plus_repeat1,0,0.05935859680175781,1.9772526796667755,0.9694187030342738
26,yaw,6,3.0,3.5,8da972d72aa8c361,+,2,0.2,0.0,dfb62fcba0071b76,dfb62fcba0071b76_px4_position_0_alt_drift_h1_g26_plus_repeat2,0,0.017208099365234375,1.934385862602158,0.9598706012649821
26,yaw,6,3.0,3.5,8da972d72aa8c361,+,3,0.2,0.0,dfb62fcba0071b76,dfb62fcba0071b76_px4_position_0_alt_drift_h1_g26_plus_repeat3,0,-0.005869865417480469,1.9081113057140786,0.9526751144734142
26,yaw,6,3.0,3.5,8da972d72aa8c361,+,4,0.2,0.0,dfb62fcba0071b76,dfb62fcba0071b76_px4_position_0_alt_drift_h1_g26_plus_repeat4,0,0.030855178833007812,1.9632517344960911,0.9741283160860207
26,yaw,6,3.0,3.5,8da972d72aa8c361,-,0,0.2,0.0,d2fe634c8faeeaa7,d2fe634c8faeeaa7_px4_position_0_alt_drift_h1_g26_minus_repeat0,0,0.023340225219726562,1.9333935998504244,0.9695497698802903
26,yaw,6,3.0,3.5,8da972d72aa8c361,-,1,0.2,0.0,d2fe634c8faeeaa7,d2fe634c8faeeaa7_px4_position_0_alt_drift_h1_g26_minus_repeat1,0,-0.0031948089599609375,1.945906520650241,0.9730189111192007
26,yaw,6,3.0,3.5,8da972d72aa8c361,-,2,0.2,0.0,d2fe634c8faeeaa7,d2fe634c8faeeaa7_px4_position_0_alt_drift_h1_g26_minus_repeat2,0,0.040917396545410156,1.9518359202273572,0.954772137627077
26,yaw,6,3.0,3.5,8da972d72aa8c361,-,3,0.2,0.0,d2fe634c8faeeaa7,d2fe634c8faeeaa7_px4_position_0_alt_drift_h1_g26_minus_repeat3,0,-0.014609336853027344,1.9499647054076643,0.9596134461449635
26,yaw,6,3.0,3.5,8da972d72aa8c361,-,4,0.2,0.0,d2fe634c8faeeaa7,d2fe634c8faeeaa7_px4_position_0_alt_drift_h1_g26_minus_repeat4,0,0.052041053771972656,1.950726929441075,0.9719502390036132
27,throttle,6,3.0,3.5,8da972d72aa8c361,+,0,0.2,0.0,88857a7c4f69e2c4,88857a7c4f69e2c4_px4_position_0_alt_drift_h1_g27_plus_repeat0,0,0.023143768310546875,1.9540637372601708,0.975166466595097
27,throttle,6,3.0,3.5,8da972d72aa8c361,+,1,0.2,0.0,88857a7c4f69e2c4,88857a7c4f69e2c4_px4_position_0_alt_drift_h1_g27_plus_repeat1,0,-0.011661529541015625,1.9701003170718763,0.9751995469718548
27,throttle,6,3.0,3.5,8da972d72aa8c361,+,2,0.2,0.0,88857a7c4f69e2c4,88857a7c4f69e2c4_px4_position_0_alt_drift_h1_g27_plus_repeat2,0,0.009224891662597656,1.9680358653975294,0.9699023145284268
27,throttle,6,3.0,3.5,8da972d72aa8c361,+,3,0.2,0.0,88857a7c4f69e2c4,88857a7c4f69e2c4_px4_position_0_alt_drift_h1_g27_plus_repeat3,0,-0.005019187927246094,1.9491806811137449,0.9547426162533469
27,throttle,6,3.0,3.5,8da972d72aa8c361,+,4,0.2,0.0,88857a7c4f69e2c4,88857a7c4f69e2c4_px4_position_0_alt_drift_h1_g27_plus_repeat4,0,-0.00946807861328125,1.9309253586103268,0.9477777341496745
27,throttle,6,3.0,3.5,8da972d72aa8c361,-,0,0.2,0.0,f1aeaa34249df0ee,f1aeaa34249df0ee_px4_position_0_alt_drift_h1_g27_minus_repeat0,0,0.07369041442871094,1.945527082739304,0.9713390128953592
27,throttle,6,3.0,3.5,8da972d72aa8c361,-,1,0.2,0.0,f1aeaa34249df0ee,f1aeaa34249df0ee_px4_position_0_alt_drift_h1_g27_minus_repeat1,0,0.057697296142578125,1.9333117110710814,0.9559747910387433
27,throttle,6,3.0,3.5,8da972d72aa8c361,-,2,0.2,0.0,f1aeaa34249df0ee,f1aeaa34249df0ee_px4_position_0_alt_drift_h1_g27_minus_repeat2,0,-0.17446660995483398,1.9448542025214104,0.955792483813533
27,throttle,6,3.0,3.5,8da972d72aa8c361,-,3,0.2,0.0,f1aeaa34249df0ee,f1aeaa34249df0ee_px4_position_0_alt_drift_h1_g27_minus_repeat3,0,0.03531932830810547,1.9394136899499184,0.9487092499902248
27,throttle,6,3.0,3.5,8da972d72aa8c361,-,4,0.2,0.0,f1aeaa34249df0ee,f1aeaa34249df0ee_px4_position_0_alt_drift_h1_g27_minus_repeat4,0,0.04015541076660156,1.946753074926036,0.9727717375394039
28,roll,7,3.5,4.0,8da972d72aa8c361,+,0,0.2,0.0,3c03e5b404b1fc4f,3c03e5b404b1fc4f_px4_position_0_alt_drift_h1_g28_plus_repeat0,0,0.01730823516845703,1.9540407758179075,0.969098088375017
28,roll,7,3.5,4.0,8da972d72aa8c361,+,1,0.2,0.0,3c03e5b404b1fc4f,3c03e5b404b1fc4f_px4_position_0_alt_drift_h1_g28_plus_repeat1,0,-0.03549766540527344,1.9592029222550313,0.9766402227867501
28,roll,7,3.5,4.0,8da972d72aa8c361,+,2,0.2,0.0,3c03e5b404b1fc4f,3c03e5b404b1fc4f_px4_position_0_alt_drift_h1_g28_plus_repeat2,0,0.035737037658691406,1.9276213929653674,0.9469749250462832
28,roll,7,3.5,4.0,8da972d72aa8c361,+,3,0.2,0.0,3c03e5b404b1fc4f,3c03e5b404b1fc4f_px4_position_0_alt_drift_h1_g28_plus_repeat3,0,-0.0015964508056640625,1.972536635441423,0.9602749282650153
28,roll,7,3.5,4.0,8da972d72aa8c361,+,4,0.2,0.0,3c03e5b404b1fc4f,3c03e5b404b1fc4f_px4_position_0_alt_drift_h1_g28_plus_repeat4,0,0.04883575439453125,1.981791890945642,0.983885897289432
28,roll,7,3.5,4.0,8da972d72aa8c361,-,0,0.2,0.0,de5bfd1304edcf3c,de5bfd1304edcf3c_px4_position_0_alt_drift_h1_g28_minus_repeat0,0,0.06756973266601562,1.9320957902419713,0.9582974445201691
28,roll,7,3.5,4.0,8da972d72aa8c361,-,1,0.2,0.0,de5bfd1304edcf3c,de5bfd1304edcf3c_px4_position_0_alt_drift_h1_g28_minus_repeat1,0,0.048743247985839844,1.9630988885112663,0.9621468405254426
28,roll,7,3.5,4.0,8da972d72aa8c361,-,2,0.2,0.0,de5bfd1304edcf3c,de5bfd1304edcf3c_px4_position_0_alt_drift_h1_g28_minus_repeat2,0,-0.0031175613403320312,1.9686618368442041,0.9677976495153798
28,roll,7,3.5,4.0,8da972d72aa8c361,-,3,0.2,0.0,de5bfd1304edcf3c,de5bfd1304edcf3c_px4_position_0_alt_drift_h1_g28_minus_repeat3,0,0.011488914489746094,1.9540261769935516,0.9740330369437238
28,roll,7,3.5,4.0,8da972d72aa8c361,-,4,0.2,0.0,de5bfd1304edcf3c,de5bfd1304edcf3c_px4_position_0_alt_drift_h1_g28_minus_repeat4,0,0.03066253662109375,1.9781372921584663,0.9812938400818025
29,pitch,7,3.5,4.0,8da972d72aa8c361,+,0,0.2,0.0,e04b276f954d78fa,e04b276f954d78fa_px4_position_0_alt_drift_h1_g29_plus_repeat0,0,0.07733631134033203,1.962450452103874,0.9644594226294666
29,pitch,7,3.5,4.0,8da972d72aa8c361,+,1,0.2,0.0,e04b276f954d78fa,e04b276f954d78fa_px4_position_0_alt_drift_h1_g29_plus_repeat1,0,0.05212879180908203,1.9614145035943877,0.9717619131843035
29,pitch,7,3.5,4.0,8da972d72aa8c361,+,2,0.2,0.0,e04b276f954d78fa,e04b276f954d78fa_px4_position_0_alt_drift_h1_g29_plus_repeat2,0,0.03014850616455078,1.9668439821916717,0.9840540828424039
29,pitch,7,3.5,4.0,8da972d72aa8c361,+,3,0.2,0.0,e04b276f954d78fa,e04b276f954d78fa_px4_position_0_alt_drift_h1_g29_plus_repeat3,0,-0.0059528350830078125,1.9653856350319139,0.9656621656355493
29,pitch,7,3.5,4.0,8da972d72aa8c361,+,4,0.2,0.0,e04b276f954d78fa,e04b276f954d78fa_px4_position_0_alt_drift_h1_g29_plus_repeat4,0,-0.0019636154174804688,1.9517763054683908,0.970232938210245
29,pitch,7,3.5,4.0,8da972d72aa8c361,-,0,0.2,0.0,775298fbe22c1b21,775298fbe22c1b21_px4_position_0_alt_drift_h1_g29_minus_repeat0,0,0.04729938507080078,1.9410406949072712,0.9527945860691382
29,pitch,7,3.5,4.0,8da972d72aa8c361,-,1,0.2,0.0,775298fbe22c1b21,775298fbe22c1b21_px4_position_0_alt_drift_h1_g29_minus_repeat1,0,0.022220611572265625,1.9708233470427658,0.9759504459071834
29,pitch,7,3.5,4.0,8da972d72aa8c361,-,2,0.2,0.0,775298fbe22c1b21,775298fbe22c1b21_px4_position_0_alt_drift_h1_g29_minus_repeat2,0,0.026552200317382812,1.9540543375839892,0.9460058219111728
29,pitch,7,3.5,4.0,8da972d72aa8c361,-,3,0.2,0.0,775298fbe22c1b21,775298fbe22c1b21_px4_position_0_alt_drift_h1_g29_minus_repeat3,0,0.004824638366699219,1.9442869078269391,0.961438529787591
29,pitch,7,3.5,4.0,8da972d72aa8c361,-,4,0.2,0.0,775298fbe22c1b21,775298fbe22c1b21_px4_position_0_alt_drift_h1_g29_minus_repeat4,0,0.012905120849609375,1.966902770265122,0.9674527850485235
30,yaw,7,3.5,4.0,8da972d72aa8c361,+,0,0.2,0.0,d51bc53d31afff38,d51bc53d31afff38_px4_position_0_alt_drift_h1_g30_plus_repeat0,0,0.015717506408691406,1.9474620527807365,0.962310029174648
30,yaw,7,3.5,4.0,8da972d72aa8c361,+,1,0.2,0.0,d51bc53d31afff38,d51bc53d31afff38_px4_position_0_alt_drift_h1_g30_plus_repeat1,0,0.04404163360595703,1.9610281261679805,0.9687740364843406
30,yaw,7,3.5,4.0,8da972d72aa8c361,+,2,0.2,0.0,d51bc53d31afff38,d51bc53d31afff38_px4_position_0_alt_drift_h1_g30_plus_repeat2,0,0.021559715270996094,1.936613070074057,0.9605495425594053
30,yaw,7,3.5,4.0,8da972d72aa8c361,+,3,0.2,0.0,d51bc53d31afff38,d51bc53d31afff38_px4_position_0_alt_drift_h1_g30_plus_repeat3,0,0.029189109802246094,1.9325674736422351,0.9675509300280337
30,yaw,7,3.5,4.0,8da972d72aa8c361,+,4,0.2,0.0,d51bc53d31afff38,d51bc53d31afff38_px4_position_0_alt_drift_h1_g30_plus_repeat4,0,0.06626129150390625,1.9695630820275354,0.9724487691896625
30,yaw,7,3.5,4.0,8da972d72aa8c361,-,0,0.2,0.0,b6a071e19a488e2c,b6a071e19a488e2c_px4_position_0_alt_drift_h1_g30_minus_repeat0,0,0.00024700164794921875,1.9490269369704718,0.95367298808084
30,yaw,7,3.5,4.0,8da972d72aa8c361,-,1,0.2,0.0,b6a071e19a488e2c,b6a071e19a488e2c_px4_position_0_alt_drift_h1_g30_minus_repeat1,0,0.023790359497070312,1.9585585632876645,0.9566777572859188
30,yaw,7,3.5,4.0,8da972d72aa8c361,-,2,0.2,0.0,b6a071e19a488e2c,b6a071e19a488e2c_px4_position_0_alt_drift_h1_g30_minus_repeat2,0,0.0115509033203125,1.967915080925624,0.9759733429586877
30,yaw,7,3.5,4.0,8da972d72aa8c361,-,3,0.2,0.0,b6a071e19a488e2c,b6a071e19a488e2c_px4_position_0_alt_drift_h1_g30_minus_repeat3,0,-0.012098312377929688,1.9691633440252063,0.9767369075213115
30,yaw,7,3.5,4.0,8da972d72aa8c361,-,4,0.2,0.0,b6a071e19a488e2c,b6a071e19a488e2c_px4_position_0_alt_drift_h1_g30_minus_repeat4,0,0.012157440185546875,1.9264973074999405,0.9657164294663103
31,throttle,7,3.5,4.0,8da972d72aa8c361,+,0,0.2,0.0,96c26bce21a6d219,96c26bce21a6d219_px4_position_0_alt_drift_h1_g31_plus_repeat0,0,0.020654678344726562,1.9670279799534867,0.9632956630747593
31,throttle,7,3.5,4.0,8da972d72aa8c361,+,1,0.2,0.0,96c26bce21a6d219,96c26bce21a6d219_px4_position_0_alt_drift_h1_g31_plus_repeat1,0,0.01940155029296875,1.9433688730456233,0.9632814368531131
31,throttle,7,3.5,4.0,8da972d72aa8c361,+,2,0.2,0.0,96c26bce21a6d219,96c26bce21a6d219_px4_position_0_alt_drift_h1_g31_plus_repeat2,0,0.07623958587646484,1.951229571901285,0.9594747373905689
31,throttle,7,3.5,4.0,8da972d72aa8c361,+,3,0.2,0.0,96c26bce21a6d219,96c26bce21a6d219_px4_position_0_alt_drift_h1_g31_plus_repeat3,0,0.12214946746826172,1.9450365538855248,0.9601688285918084
31,throttle,7,3.5,4.0,8da972d72aa8c361,+,4,0.2,0.0,96c26bce21a6d219,96c26bce21a6d219_px4_position_0_alt_drift_h1_g31_plus_repeat4,0,0.12400150299072266,1.9591816662035964,0.9753284653286023
31,throttle,7,3.5,4.0,8da972d72aa8c361,-,0,0.2,0.0,25bd194c02a83f4d,25bd194c02a83f4d_px4_position_0_alt_drift_h1_g31_minus_repeat0,0,0.075469970703125,1.9551215018723167,0.9737394214462918
31,throttle,7,3.5,4.0,8da972d72aa8c361,-,1,0.2,0.0,25bd194c02a83f4d,25bd194c02a83f4d_px4_position_0_alt_drift_h1_g31_minus_repeat1,0,0.10889148712158203,1.9579982739516752,0.9564033480028092
31,throttle,7,3.5,4.0,8da972d72aa8c361,-,2,0.2,0.0,25bd194c02a83f4d,25bd194c02a83f4d_px4_position_0_alt_drift_h1_g31_minus_repeat2,0,0.05281352996826172,1.9578738829537985,0.9574348608763623
31,throttle,7,3.5,4.0,8da972d72aa8c361,-,3,0.2,0.0,25bd194c02a83f4d,25bd194c02a83f4d_px4_position_0_alt_drift_h1_g31_minus_repeat3,0,0.05864715576171875,1.9555983880898016,0.9628058063289535
31,throttle,7,3.5,4.0,8da972d72aa8c361,-,4,0.2,0.0,25bd194c02a83f4d,25bd194c02a83f4d_px4_position_0_alt_drift_h1_g31_minus_repeat4,0,0.08382129669189453,1.9437124872702234,0.936728684212198
32,roll,8,4.0,4.5,8da972d72aa8c361,+,0,0.2,0.0,fc3a7f0035e09e13,fc3a7f0035e09e13_px4_position_0_alt_drift_h1_g32_plus_repeat0,0,0.00847625732421875,1.9510511917588733,0.9627009644342162
32,roll,8,4.0,4.5,8da972d72aa8c361,+,1,0.2,0.0,fc3a7f0035e09e13,fc3a7f0035e09e13_px4_position_0_alt_drift_h1_g32_plus_repeat1,0,0.036701202392578125,1.937109432811347,0.9375549434003188
32,roll,8,4.0,4.5,8da972d72aa8c361,+,2,0.2,0.0,fc3a7f0035e09e13,fc3a7f0035e09e13_px4_position_0_alt_drift_h1_g32_plus_repeat2,0,0.057364463806152344,1.9541041036185578,0.9594986417098279
32,roll,8,4.0,4.5,8da972d72aa8c361,+,3,0.2,0.0,fc3a7f0035e09e13,fc3a7f0035e09e13_px4_position_0_alt_drift_h1_g32_plus_repeat3,0,0.06161212921142578,1.9377756552786702,0.9482858090389621
32,roll,8,4.0,4.5,8da972d72aa8c361,+,4,0.2,0.0,fc3a7f0035e09e13,fc3a7f0035e09e13_px4_position_0_alt_drift_h1_g32_plus_repeat4,0,0.0141754150390625,1.9546012082699344,0.9537191559521048
32,roll,8,4.0,4.5,8da972d72aa8c361,-,0,0.2,0.0,09f834d08b023c0c,09f834d08b023c0c_px4_position_0_alt_drift_h1_g32_minus_repeat0,0,0.05174827575683594,1.9601844471671548,0.9644029230367919
32,roll,8,4.0,4.5,8da972d72aa8c361,-,1,0.2,0.0,09f834d08b023c0c,09f834d08b023c0c_px4_position_0_alt_drift_h1_g32_minus_repeat1,0,-0.010884284973144531,1.966302525535947,0.9758984169364735
32,roll,8,4.0,4.5,8da972d72aa8c361,-,2,0.2,0.0,09f834d08b023c0c,09f834d08b023c0c_px4_position_0_alt_drift_h1_g32_minus_repeat2,0,0.01762866973876953,1.964394173480699,0.9724160416162682
32,roll,8,4.0,4.5,8da972d72aa8c361,-,3,0.2,0.0,09f834d08b023c0c,09f834d08b023c0c_px4_position_0_alt_drift_h1_g32_minus_repeat3,0,0.01056671142578125,1.938957162743286,0.9482822060757086
32,roll,8,4.0,4.5,8da972d72aa8c361,-,4,0.2,0.0,09f834d08b023c0c,09f834d08b023c0c_px4_position_0_alt_drift_h1_g32_minus_repeat4,0,0.0367431640625,1.9266162025021938,0.9460883462314991
33,pitch,8,4.0,4.5,8da972d72aa8c361,+,0,0.2,0.0,5f216e55853accf8,5f216e55853accf8_px4_position_0_alt_drift_h1_g33_plus_repeat0,0,0.05578136444091797,1.970525548122788,0.9753273676815222
33,pitch,8,4.0,4.5,8da972d72aa8c361,+,1,0.2,0.0,5f216e55853accf8,5f216e55853accf8_px4_position_0_alt_drift_h1_g33_plus_repeat1,0,0.031585693359375,1.9552910922096034,0.9618986165902369
33,pitch,8,4.0,4.5,8da972d72aa8c361,+,2,0.2,0.0,5f216e55853accf8,5f216e55853accf8_px4_position_0_alt_drift_h1_g33_plus_repeat2,0,0.017717361450195312,1.9488776484082277,0.9563466073294811
33,pitch,8,4.0,4.5,8da972d72aa8c361,+,3,0.2,0.0,5f216e55853accf8,5f216e55853accf8_px4_position_0_alt_drift_h1_g33_plus_repeat3,0,0.07685375213623047,1.9790167485037218,0.9777579249535473
33,pitch,8,4.0,4.5,8da972d72aa8c361,+,4,0.2,0.0,5f216e55853accf8,5f216e55853accf8_px4_position_0_alt_drift_h1_g33_plus_repeat4,0,0.01860332489013672,1.9417135422630285,0.9559292319326484
33,pitch,8,4.0,4.5,8da972d72aa8c361,-,0,0.2,0.0,4924845c8e91e1c4,4924845c8e91e1c4_px4_position_0_alt_drift_h1_g33_minus_repeat0,0,0.01783466339111328,1.9564349783903758,0.9643754685796393
33,pitch,8,4.0,4.5,8da972d72aa8c361,-,1,0.2,0.0,4924845c8e91e1c4,4924845c8e91e1c4_px4_position_0_alt_drift_h1_g33_minus_repeat1,0,0.034949302673339844,1.9819694252280984,0.9812165553454163
33,pitch,8,4.0,4.5,8da972d72aa8c361,-,2,0.2,0.0,4924845c8e91e1c4,4924845c8e91e1c4_px4_position_0_alt_drift_h1_g33_minus_repeat2,0,0.0008335113525390625,1.968618205617103,0.971904938021161
33,pitch,8,4.0,4.5,8da972d72aa8c361,-,3,0.2,0.0,4924845c8e91e1c4,4924845c8e91e1c4_px4_position_0_alt_drift_h1_g33_minus_repeat3,0,0.11659717559814453,1.96753808406689,0.9615701661018221
33,pitch,8,4.0,4.5,8da972d72aa8c361,-,4,0.2,0.0,4924845c8e91e1c4,4924845c8e91e1c4_px4_position_0_alt_drift_h1_g33_minus_repeat4,0,0.028141021728515625,1.9658224433736793,0.9704809257500807
34,yaw,8,4.0,4.5,8da972d72aa8c361,+,0,0.2,0.0,9bcce7471d5ba3b6,9bcce7471d5ba3b6_px4_position_0_alt_drift_h1_g34_plus_repeat0,0,0.057723045349121094,1.9257824229848877,0.9617244139335904
34,yaw,8,4.0,4.5,8da972d72aa8c361,+,1,0.2,0.0,9bcce7471d5ba3b6,9bcce7471d5ba3b6_px4_position_0_alt_drift_h1_g34_plus_repeat1,0,0.018357276916503906,1.9482105128305551,0.9658043320006668
34,yaw,8,4.0,4.5,8da972d72aa8c361,+,2,0.2,0.0,9bcce7471d5ba3b6,9bcce7471d5ba3b6_px4_position_0_alt_drift_h1_g34_plus_repeat2,0,0.03910541534423828,1.9548634822805127,0.9702923561423329
34,yaw,8,4.0,4.5,8da972d72aa8c361,+,3,0.2,0.0,9bcce7471d5ba3b6,9bcce7471d5ba3b6_px4_position_0_alt_drift_h1_g34_plus_repeat3,0,0.029270172119140625,1.9521436481650838,0.9590456876890058
34,yaw,8,4.0,4.5,8da972d72aa8c361,+,4,0.2,0.0,9bcce7471d5ba3b6,9bcce7471d5ba3b6_px4_position_0_alt_drift_h1_g34_plus_repeat4,0,0.06338024139404297,1.938261347113308,0.9681154704497985
34,yaw,8,4.0,4.5,8da972d72aa8c361,-,0,0.2,0.0,f360c571560f6662,f360c571560f6662_px4_position_0_alt_drift_h1_g34_minus_repeat0,0,0.044632911682128906,1.9334246277754286,0.9540498876552994
34,yaw,8,4.0,4.5,8da972d72aa8c361,-,1,0.2,0.0,f360c571560f6662,f360c571560f6662_px4_position_0_alt_drift_h1_g34_minus_repeat1,0,0.007702827453613281,1.9302080931601906,0.9533964868487522
34,yaw,8,4.0,4.5,8da972d72aa8c361,-,2,0.2,0.0,f360c571560f6662,f360c571560f6662_px4_position_0_alt_drift_h1_g34_minus_repeat2,0,0.03464317321777344,1.9594835409837645,0.9685945926149617
34,yaw,8,4.0,4.5,8da972d72aa8c361,-,3,0.2,0.0,f360c571560f6662,f360c571560f6662_px4_position_0_alt_drift_h1_g34_minus_repeat3,0,0.012090682983398438,1.9697836939430737,0.9752451407781935
